name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
EMAIL_SUBJECT_PREFIX,6,,,,,,3,,,3,UPPER_CASE_WITH_UNDERSCORES
APPEND_SLASH,45,,,,,,36,,,9,UPPER_CASE_WITH_UNDERSCORES
PREPEND_WWW,8,,,,,,6,,,2,UPPER_CASE_WITH_UNDERSCORES
DISALLOWED_USER_AGENTS,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
ABSOLUTE_URL_OVERRIDES,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES
IGNORABLE_404_URLS,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
SECRET_KEY,28,,,,,,8,,,20,UPPER_CASE_WITH_UNDERSCORES
DEFAULT_FILE_STORAGE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
MEDIA_ROOT,29,,,,,,9,,,20,UPPER_CASE_WITH_UNDERSCORES
MEDIA_URL,13,,,,,,6,,,7,UPPER_CASE_WITH_UNDERSCORES
STATIC_ROOT,37,,,,,,8,,,29,UPPER_CASE_WITH_UNDERSCORES
STATIC_URL,33,,,,,,9,,,24,UPPER_CASE_WITH_UNDERSCORES
FILE_UPLOAD_HANDLERS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
FILE_UPLOAD_MAX_MEMORY_SIZE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DATA_UPLOAD_MAX_MEMORY_SIZE,18,,,,,,11,,,7,UPPER_CASE_WITH_UNDERSCORES
DATA_UPLOAD_MAX_NUMBER_FIELDS,13,,,,,,9,,,4,UPPER_CASE_WITH_UNDERSCORES
FILE_UPLOAD_TEMP_DIR,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
FILE_UPLOAD_PERMISSIONS,9,,,,,,7,,,2,UPPER_CASE_WITH_UNDERSCORES
FILE_UPLOAD_DIRECTORY_PERMISSIONS,9,,,,,,7,,,2,UPPER_CASE_WITH_UNDERSCORES
FORMAT_MODULE_PATH,5,,,,,,2,,,3,UPPER_CASE_WITH_UNDERSCORES
DATE_FORMAT,70,,,,,,,,,70,UPPER_CASE_WITH_UNDERSCORES
DATETIME_FORMAT,62,,,,,,4,,,58,UPPER_CASE_WITH_UNDERSCORES
TIME_FORMAT,70,,,,,,,,,70,UPPER_CASE_WITH_UNDERSCORES
YEAR_MONTH_FORMAT,60,,,,,,,,,60,UPPER_CASE_WITH_UNDERSCORES
MONTH_DAY_FORMAT,69,,,,,,,,,69,UPPER_CASE_WITH_UNDERSCORES
SHORT_DATE_FORMAT,70,,,,,,,,,70,UPPER_CASE_WITH_UNDERSCORES
SHORT_DATETIME_FORMAT,57,,,,,,,,,57,UPPER_CASE_WITH_UNDERSCORES
DATE_INPUT_FORMATS,51,,,,,,2,,,49,UPPER_CASE_WITH_UNDERSCORES
TIME_INPUT_FORMATS,17,,,,,,2,,,15,UPPER_CASE_WITH_UNDERSCORES
DATETIME_INPUT_FORMATS,51,,,,,,2,,,49,UPPER_CASE_WITH_UNDERSCORES
FIRST_DAY_OF_WEEK,53,,,,,,1,,,52,UPPER_CASE_WITH_UNDERSCORES
DECIMAL_SEPARATOR,73,,,,,,7,,,66,UPPER_CASE_WITH_UNDERSCORES
USE_THOUSAND_SEPARATOR,40,,,,,,37,,,3,UPPER_CASE_WITH_UNDERSCORES
NUMBER_GROUPING,51,,,,,,1,,,50,UPPER_CASE_WITH_UNDERSCORES
THOUSAND_SEPARATOR,72,,,,,,6,,,66,UPPER_CASE_WITH_UNDERSCORES
DEFAULT_TABLESPACE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DEFAULT_INDEX_TABLESPACE,14,,,,,,,,,14,UPPER_CASE_WITH_UNDERSCORES
X_FRAME_OPTIONS,16,,,,,,13,,,3,UPPER_CASE_WITH_UNDERSCORES
USE_X_FORWARDED_HOST,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES
USE_X_FORWARDED_PORT,6,,,,,,4,,,2,UPPER_CASE_WITH_UNDERSCORES
WSGI_APPLICATION,5,,,,,,4,,,1,UPPER_CASE_WITH_UNDERSCORES
SECURE_PROXY_SSL_HEADER,10,,,,,,7,,,3,UPPER_CASE_WITH_UNDERSCORES
MIDDLEWARE,109,,,1,,,94,,,14,UPPERCASE
