name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
log_args,8,,,,,,,,,8,lower_case_with_underscores,"['log', 'args']"
enumeration_details,1,,,,,,,,,1,lower_case_with_underscores,"['enumeration', 'details']"
get_transport,1,,,,,,,,,1,lower_case_with_underscores,"['get', 'transport']"
populate_datacenter_cache,2,1,,,,,,,,1,lower_case_with_underscores,"['populate', 'datacenter', 'cache']"
regex,5,1,,,,,,,,4,lowercase,['regex']
st_mtime,2,,,,,,,,,2,lower_case_with_underscores,"['st', 'mtime']"
droplet_id,2,,,,,,,,,2,lower_case_with_underscores,"['droplet', 'id']"
old_conditions,2,,,,,,,,,2,lower_case_with_underscores,"['old', 'conditions']"
rindex,2,,,,,,,,,2,lowercase,['rindex']
subset_opts,2,,,,,,,,,2,lower_case_with_underscores,"['subset', 'opts']"
fail_json,37,1,,,,,,,,36,lower_case_with_underscores,"['fail', 'json']"
connector,2,,,,,,,,,2,lowercase,['connector']
handler,35,,,,,,,,,35,lowercase,['handler']
encode,12,,,,,,,,,12,lowercase,['encode']
dict,161,,,,,,,,,161,lowercase,['dict']
prev,2,,,,,,,,,2,lowercase,['prev']
today,1,,,,,,,,,1,lowercase,['today']
record_name,5,,,,,,,,,5,lower_case_with_underscores,"['record', 'name']"
new_default_vars,5,,,,,,,,,5,lower_case_with_underscores,"['new', 'default', 'vars']"
rlen,3,,,,,,,,,3,lowercase,['rlen']
cache_path,18,,,,,,,,,18,lower_case_with_underscores,"['cache', 'path']"
VarsModule,1,,1,,,,,,,,CapitalizedWords,"['vars', 'module']"
paramiko_ssh,1,,,1,,,,,,,lower_case_with_underscores,"['paramiko', 'ssh']"
set_play,5,1,,,,,,,,4,lower_case_with_underscores,"['set', 'play']"
test_bool_yes,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'bool', 'yes']"
regions,22,,,,,,,,,22,lowercase,['regions']
values,11,,,,,,,,,11,lowercase,['values']
host_details,4,,,,,,,,,4,lower_case_with_underscores,"['host', 'details']"
lockf,16,,,,,,,,,16,lowercase,['lockf']
expand_hostname_range,4,1,,1,,,,,,2,lower_case_with_underscores,"['expand', 'hostname', 'range']"
is_invalid,6,,,,,,,,,6,lower_case_with_underscores,"['is', 'invalid']"
expandvars,3,,,,,,,,,3,lowercase,['expandvars']
_do_setup_step,2,1,,,,,,,,1,lower_case_with_underscores,"['do', 'setup', 'step']"
update_cache,4,1,,,,,,,,3,lower_case_with_underscores,"['update', 'cache']"
test_file,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'file']"
set_variable,17,2,,,,,,,,15,lower_case_with_underscores,"['set', 'variable']"
configRegions,3,,,,,,,,,3,mixedCase,"['config', 'regions']"
test_simple_string_ipv6_vars,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'simple', 'string', 'ipv6', 'vars']"
build_rst_docs,3,1,,,,,,,,2,lower_case_with_underscores,"['build', 'rst', 'docs']"
rst_fmt,2,1,,,,,,,,1,lower_case_with_underscores,"['rst', 'fmt']"
new_handlers,4,,,,,,,,,4,lower_case_with_underscores,"['new', 'handlers']"
write,60,,,,,,,,,60,lowercase,['write']
query,1,,,,,,,,,1,lowercase,['query']
get_host,5,2,,,,,,,,3,lower_case_with_underscores,"['get', 'host']"
afile,3,,,,,,,,,3,lowercase,['afile']
restricted_hosts,6,,,,,,,,,6,lower_case_with_underscores,"['restricted', 'hosts']"
old_path,2,,,,,,,,,2,lower_case_with_underscores,"['old', 'path']"
fn_orig,2,,,,,,,,,2,lower_case_with_underscores,"['fn', 'orig']"
max,1,,,,,,,,,1,lowercase,['max']
incfile,8,,,,,,,,,8,lowercase,['incfile']
jinja_exts,3,,,,,,,,,3,lower_case_with_underscores,"['jinja', 'exts']"
NETWK2,9,,,,,,,,,9,UPPERCASE,['netwk2']
date,3,,,,,,,,,3,lowercase,['date']
callback_plugins,6,,,,,,,,1,5,lower_case_with_underscores,"['callback', 'plugins']"
sz,3,,,,,,,,,3,lowercase,['sz']
DigitalOceanInventory,2,,1,,,,,,,1,CapitalizedWords,"['digital', 'ocean', 'inventory']"
process_yaml_error,2,1,,,,,,,,1,lower_case_with_underscores,"['process', 'yaml', 'error']"
sp,4,,,,,,,,,4,lowercase,['sp']
push_basedir,4,1,,,,,,,,3,lower_case_with_underscores,"['push', 'basedir']"
InventoryParserYaml,2,,1,,,,,,,1,CapitalizedWords,"['inventory', 'parser', 'yaml']"
jail,10,,,,,,,,,10,lowercase,['jail']
safe_dump,2,,,,,,,,,2,lower_case_with_underscores,"['safe', 'dump']"
groupfile,3,,,,,,,,,3,lowercase,['groupfile']
sc,9,,,,,,,,,9,lowercase,['sc']
new_mode,2,,,,,,,,,2,lower_case_with_underscores,"['new', 'mode']"
expand_hosts,2,,,2,,,,,,,lower_case_with_underscores,"['expand', 'hosts']"
tty,2,,,1,,,,,,1,lowercase,['tty']
gitinfo,3,,,,,,,,,3,lowercase,['gitinfo']
remote_src,2,,,,,,,,,2,lower_case_with_underscores,"['remote', 'src']"
orig_data,3,,,,,,,,,3,lower_case_with_underscores,"['orig', 'data']"
snippet_names,5,,,,,,,,,5,lower_case_with_underscores,"['snippet', 'names']"
setraw,1,,,,,,,,,1,lowercase,['setraw']
key_to,2,,,,,,,,,2,lower_case_with_underscores,"['key', 'to']"
new_tasks,9,,,,,,,,,9,lower_case_with_underscores,"['new', 'tasks']"
TestCase,7,,,,,,,,,7,CapitalizedWords,"['test', 'case']"
jid,61,,,,,,,,,61,lowercase,['jid']
overlord,1,,,1,,,,,,,lowercase,['overlord']
group,124,,,6,,,2,,,116,lowercase,['group']
_copy_module,3,1,,,,,,,,2,lower_case_with_underscores,"['copy', 'module']"
BOOLEANS,1,,,,,,,,,1,UPPERCASE,"['boolean', 's']"
USER_AGENT_PRODUCT,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['user', 'agent', 'product']"
simplefilter,2,,,,,,,,,2,lowercase,['simplefilter']
yaml,18,,,6,,,,,,12,lowercase,['yaml']
async_opts,2,,,,,,,,,2,lower_case_with_underscores,"['async', 'opts']"
mail,5,1,,,,,,,,4,lowercase,['mail']
main,8,4,,,,,,,,4,lowercase,['main']
on_async_failed,9,4,,,,,,,,5,lower_case_with_underscores,"['on', 'async', 'failed']"
SCOPES,6,,,,,,,,,6,UPPERCASE,"['scope', 's']"
filesdir,6,,,,,,,,,6,lowercase,['filesdir']
expanduser,30,,,,,,,,,30,lowercase,['expanduser']
matches,3,,,,,,,,,3,lowercase,['matches']
matcher,6,,,,,,,,,6,lowercase,['matcher']
sorted,77,,,,,,,,,77,lowercase,['sorted']
dep_path,5,,,,,,,,,5,lower_case_with_underscores,"['dep', 'path']"
instance_attributes,2,,,,,,,,,2,lower_case_with_underscores,"['instance', 'attributes']"
_executor_internal,2,1,,,,,,,,1,lower_case_with_underscores,"['executor', 'internal']"
term,87,,,,,,1,,,86,lowercase,['term']
name,184,,,,,,9,,,175,lowercase,['name']
filter_loader,2,,,,,,,,,2,lower_case_with_underscores,"['filter', 'loader']"
list_running_boxes,2,1,,,,,,,,1,lower_case_with_underscores,"['list', 'running', 'boxes']"
test_playbook_always_run,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'playbook', 'always', 'run']"
drop,3,,,,,,,,,3,lowercase,['drop']
domain,2,,,,,,,,,2,lowercase,['domain']
all_comm_ok,3,,,,,,,,,3,lower_case_with_underscores,"['all', 'comm', 'ok']"
included_sudo_vars,4,,,,,,,,,4,lower_case_with_underscores,"['included', 'sudo', 'vars']"
LEGACY_TEMPLATE_WARNING,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['legacy', 'template', 'warning']"
ex,2,,,,,,,,,2,lowercase,['ex']
assertEqual,14,,,,,,,,,14,mixedCase,"['assert', 'equal']"
dirname,49,,,,,,,,,49,lowercase,['dirname']
connect_to_cloudservers,2,,,,,,,,,2,lower_case_with_underscores,"['connect', 'to', 'cloudservers']"
BOOLEANS_FALSE,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['booleans', 'false']"
space,18,,,,,,,,,18,lowercase,['space']
notified_by,7,,,,,,,,,7,lower_case_with_underscores,"['notified', 'by']"
_load_roles,2,1,,,,,,,,1,lower_case_with_underscores,"['load', 'roles']"
opener,2,,,,,,,,,2,lowercase,['opener']
key_path,8,,,,,,,,,8,lower_case_with_underscores,"['key', 'path']"
before_header,5,,,,,,2,,,3,lower_case_with_underscores,"['before', 'header']"
html_short_title,1,,,,,,,,,1,lower_case_with_underscores,"['html', 'short', 'title']"
json_format_dict,24,5,,,,,,,,19,lower_case_with_underscores,"['json', 'format', 'dict']"
_parallel_exec,2,1,,,,,,,,1,lower_case_with_underscores,"['parallel', 'exec']"
args,202,,,,,,1,,,201,lowercase,['args']
getcwd,10,,,,,,,,,10,lowercase,['getcwd']
argv,24,,,,,,,,,24,lowercase,['argv']
search_locations,2,,,,,,,,,2,lower_case_with_underscores,"['search', 'locations']"
dependencies,2,,,,,,,,,2,lowercase,['dependencies']
SSH_CONNECTION_CACHE,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['ssh', 'connection', 'cache']"
_hosts_in_unenumerated_pattern,2,1,,,,,,,,1,lower_case_with_underscores,"['hosts', 'in', 'unenumerated', 'pattern']"
return_data,29,1,,20,,,,,,8,lower_case_with_underscores,"['return', 'data']"
dest_dict,3,,,,,,,,,3,lower_case_with_underscores,"['dest', 'dict']"
PIPE,50,,,1,,,,,,49,UPPERCASE,"['pip', 'e']"
_tasks,6,,,,,,,,,6,lowercase,['tasks']
setdefault,2,,,,,,,,,2,lowercase,['setdefault']
test_complex_enumeration,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'complex', 'enumeration']"
fromtimestamp,1,,,,,,,,,1,lowercase,['fromtimestamp']
_get_filters,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'filters']"
_ITALIC,7,,,,,,,,,7,UPPERCASE,"['itali', 'c']"
host_report_msg,2,1,,,,,,,,1,lower_case_with_underscores,"['host', 'report', 'msg']"
Flags,5,,1,,,,,,,4,CapitalizedWords,['flags']
isupper,1,,,,,,,,,1,lowercase,['isupper']
ini_str,2,,,,,,,,,2,lower_case_with_underscores,"['ini', 'str']"
test_bool_none,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'bool', 'none']"
first,5,,,,,,,,,5,lowercase,['first']
KERNEL,2,,,,,,,,,2,UPPERCASE,"['kerne', 'l']"
HAVE_PARAMIKO,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['have', 'paramiko']"
cmd2,2,,,,,,,,,2,lowercase,['cmd2']
msg,254,,,,,,72,,,182,lowercase,['msg']
SFTP_CONNECTION_CACHE,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['sftp', 'connection', 'cache']"
message,2,,,,,,,,,2,lowercase,['message']
REPLACER_COMPLEX,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['replacer', 'complex']"
open,81,,,,,,,,,81,lowercase,['open']
size,5,,,,,,,,,5,lowercase,['size']
arg_raw,4,,,,,,,,,4,lower_case_with_underscores,"['arg', 'raw']"
cur_context,8,,,,,,1,,,7,lower_case_with_underscores,"['cur', 'context']"
given,6,,,,,,,,,6,lowercase,['given']
allow_agent,4,,,,,,1,,,3,lower_case_with_underscores,"['allow', 'agent']"
_prepare_stage_dir,4,2,,,,,,,,2,lower_case_with_underscores,"['prepare', 'stage', 'dir']"
load_system_host_keys,2,,,,,,,,,2,lower_case_with_underscores,"['load', 'system', 'host', 'keys']"
fmt,2,,,,,,,,,2,lowercase,['fmt']
CIDR3,3,,,,,,,,,3,UPPERCASE,['cidr3']
CIDR2,3,,,,,,,,,3,UPPERCASE,['cidr2']
ZabbixInventory,2,,1,,,,,,,1,CapitalizedWords,"['zabbix', 'inventory']"
jexec_cmd,3,,,,,,,,,3,lower_case_with_underscores,"['jexec', 'cmd']"
test_search_case_insensitive,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'search', 'case', 'insensitive']"
include_exceptions,14,,,,,,2,,,12,lower_case_with_underscores,"['include', 'exceptions']"
params,46,,,,,,,,,46,lowercase,['params']
types,6,,,4,,,,,,2,lowercase,['types']
unreachable,1,,,,,,1,,,,lowercase,['unreachable']
use_chars,6,,,,,,,,,6,lower_case_with_underscores,"['use', 'chars']"
templates_path,1,,,,,,,,,1,lower_case_with_underscores,"['templates', 'path']"
test_i,4,,,,,,,,,4,lower_case_with_underscores,"['test', 'i']"
artifact,47,,,,,,,,,47,lowercase,['artifact']
get_instances_by_region,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'instances', 'by', 'region']"
Client,2,,,,,,,,,2,CapitalizedWords,['client']
test_varReplace_var_complex_var,1,1,,,,,,,,,ugly,"['test', 'varreplace', 'var', 'complex', 'var']"
_pattern_cache,5,,,,,,,,,5,lower_case_with_underscores,"['pattern', 'cache']"
__get_hosts,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'hosts']"
copy,19,,,1,,,,,,18,lowercase,['copy']
setattr,2,,,,,,,,,2,lowercase,['setattr']
ZEROMQ_PORT,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['zeromq', 'port']"
DEFAULT_UNDEFINED_VAR_BEHAVIOR,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES,"['default', 'undefined', 'var', 'behavior']"
datacenter_id,1,,,,,,,,,1,lower_case_with_underscores,"['datacenter', 'id']"
r,17,,,,,,,,,17,b,['r']
DEFAULT_REMOTE_TMP,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['default', 'remote', 'tmp']"
play_hosts,3,,,,,,,,,3,lower_case_with_underscores,"['play', 'hosts']"
basedirs,2,,,,,,,,,2,lowercase,['basedirs']
pre,4,,,,,,2,,,2,lowercase,['pre']
test_search_case_sensitive,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'search', 'case', 'sensitive']"
prc,3,,,,,,,,,3,lowercase,['prc']
getpass,13,,,4,,,,,,9,lowercase,['getpass']
groupname,14,,,,,,,,,14,lowercase,['groupname']
say,14,1,,,,,,,,13,lowercase,['say']
get_inventory_from_cache,6,3,,,,,,,,3,lower_case_with_underscores,"['get', 'inventory', 'from', 'cache']"
auth_url,1,,,,,,1,,,,lower_case_with_underscores,"['auth', 'url']"
any,2,,,,,,,,,2,lowercase,['any']
ssh_cmd,13,,,,,,,,,13,lower_case_with_underscores,"['ssh', 'cmd']"
html_title,1,,,,,,,,,1,lower_case_with_underscores,"['html', 'title']"
source_suffix,1,,,,,,,,,1,lower_case_with_underscores,"['source', 'suffix']"
print_paths,3,1,,,,,,,,2,lower_case_with_underscores,"['print', 'paths']"
setype,5,,,,,,2,,,3,lowercase,['setype']
pre_tasks,4,,,,,,,,,4,lower_case_with_underscores,"['pre', 'tasks']"
inventory_hostname,1,,,,,,1,,,,lower_case_with_underscores,"['inventory', 'hostname']"
result_queue,6,,,,,,,,,6,lower_case_with_underscores,"['result', 'queue']"
LOCK_UN,10,,,,,,,,,10,UPPER_CASE_WITH_UNDERSCORES,"['lock', 'un']"
realpath,25,,,,,,,,,25,lowercase,['realpath']
USER_AGENT_VERSION,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['user', 'agent', 'version']"
check_mode,9,,,,,,1,,,8,lower_case_with_underscores,"['check', 'mode']"
on_no_hosts_matched,2,1,,,,,,,,1,lower_case_with_underscores,"['on', 'no', 'hosts', 'matched']"
pair,2,,,,,,,,,2,lowercase,['pair']
lift_also_restriction,2,1,,,,,,,,1,lower_case_with_underscores,"['lift', 'also', 'restriction']"
async_poll_interval,5,,,,,,,,,5,lower_case_with_underscores,"['async', 'poll', 'interval']"
AssertionError,1,,,,,,,,,1,CapitalizedWords,"['assertion', 'error']"
changed_when,9,,,,,,,,,9,lower_case_with_underscores,"['changed', 'when']"
ZONE,142,,,,,,,,,142,UPPERCASE,"['zon', 'e']"
pwd,13,,,7,,,,,,6,lowercase,['pwd']
testcase,39,,,,,,,,,39,lowercase,['testcase']
packed_len,2,,,,,,,,,2,lower_case_with_underscores,"['packed', 'len']"
playbook_on_task_start,3,3,,,,,,,,,lower_case_with_underscores,"['playbook', 'on', 'task', 'start']"
repo_path,9,,,,,,,,,9,lower_case_with_underscores,"['repo', 'path']"
salt,22,,,,,,3,,,19,lowercase,['salt']
_low_level_exec_command,15,1,,,,,,,,14,lower_case_with_underscores,"['low', 'level', 'exec', 'command']"
src_host,5,,,,,,,,,5,lower_case_with_underscores,"['src', 'host']"
FILTER_PLUGINS,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES,"['filter', 'plugins']"
hosts_count,7,,,,,,,,,7,lower_case_with_underscores,"['hosts', 'count']"
randbits,3,,,,,,,,,3,lowercase,['randbits']
ACCELERATE_TIMEOUT,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['accelerate', 'timeout']"
mains,4,,,,,,,,,4,lowercase,['mains']
DEFAULT_SUDO_FLAGS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['default', 'sudo', 'flags']"
OUTPUT_LOCKFILE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['output', 'lockfile']"
async_jid,6,,,,,,1,,,5,lower_case_with_underscores,"['async', 'jid']"
random_string,5,1,,,,,,,,4,lower_case_with_underscores,"['random', 'string']"
err2,2,,,,,,,,,2,lowercase,['err2']
data,294,,,,,,3,,,291,lowercase,['data']
iname,1,,,,,,,,,1,lowercase,['iname']
title,1,,,,,,,,,1,lowercase,['title']
load_source,2,,,,,,,,,2,lower_case_with_underscores,"['load', 'source']"
TestConstants,1,,1,,,,,,,,CapitalizedWords,"['test', 'constants']"
test_fetch,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'fetch']"
cache_max_age,14,,,,,,,,,14,lower_case_with_underscores,"['cache', 'max', 'age']"
secontext,6,,,,,,1,,,5,lowercase,['secontext']
test_loaders_expanduser_each_dir,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'loaders', 'expanduser', 'each', 'dir']"
invocation,3,,,,,,,,,3,lowercase,['invocation']
AnsibleConnectionFailed,5,,1,,,,,,,4,CapitalizedWords,"['ansible', 'connection', 'failed']"
startswith,58,,,,,,,,,58,lowercase,['startswith']
get_fingerprint,1,,,,,,,,,1,lower_case_with_underscores,"['get', 'fingerprint']"
mypid,2,,,,,,,,,2,lowercase,['mypid']
get,337,2,,,,,,,,335,lowercase,['get']
default_vars,33,,,,,,4,,,29,lower_case_with_underscores,"['default', 'vars']"
MODULE_CACHE,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['module', 'cache']"
repr,4,,,,,,,,,4,lowercase,['repr']
ssh,24,,,1,,,,,,23,lowercase,['ssh']
elementlist,4,,,,,,,,,4,lowercase,['elementlist']
fileno,6,,,,,,,,,6,lowercase,['fileno']
resource,3,,,,,,,,,3,lowercase,['resource']
remote_md5sum,2,,,,,,2,,,,lower_case_with_underscores,"['remote', 'md5sum']"
source_seq,2,,,,,,,,,2,lower_case_with_underscores,"['source', 'seq']"
log_lockfile,2,1,,,,,,,,1,lower_case_with_underscores,"['log', 'lockfile']"
total_search,6,,,,,,,,,6,lower_case_with_underscores,"['total', 'search']"
sendall,2,,,,,,,,,2,lowercase,['sendall']
possible_paths,4,,,,,,,,,4,lower_case_with_underscores,"['possible', 'paths']"
output_stream,2,,,,,,,,,2,lower_case_with_underscores,"['output', 'stream']"
anydict,3,,,,,,,,,3,lowercase,['anydict']
nrange,2,,,,,,,,,2,lowercase,['nrange']
Inventory,27,,1,1,,,,,,25,CapitalizedWords,['inventory']
accelerate_inventory_host,3,,,,,,,,,3,lower_case_with_underscores,"['accelerate', 'inventory', 'host']"
makedirs,11,,,,,,,,,11,lowercase,['makedirs']
label,1,,,,,,,,,1,lowercase,['label']
getattr,43,,,,,,,,,43,lowercase,['getattr']
BOOK,1,,,,,,,,,1,UPPERCASE,"['boo', 'k']"
special_keys,4,,,,,,,,,4,lower_case_with_underscores,"['special', 'keys']"
before,4,,,,,,4,,,,lowercase,['before']
MODULE_ARGS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['module', 'args']"
fcntl,76,,,4,,,,,,72,lowercase,['fcntl']
accelerate_port,11,,,,,,2,,,9,lower_case_with_underscores,"['accelerate', 'port']"
original_transport,2,,,,,,,,,2,lower_case_with_underscores,"['original', 'transport']"
test_playbook_changed_when,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'playbook', 'changed', 'when']"
set_default_selinux_context,1,1,,,,,,,,,lower_case_with_underscores,"['set', 'default', 'selinux', 'context']"
DEFAULT_MODULE_ARGS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['default', 'module', 'args']"
test_complex_group_names,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'complex', 'group', 'names']"
uuid,1,,,,,,,,,1,lowercase,['uuid']
test_regex_exclude,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'regex', 'exclude']"
varname,45,,,,,,1,,,44,lowercase,['varname']
region,42,,,,,,2,,,40,lowercase,['region']
convert_bare,5,,,,,,3,,,2,lower_case_with_underscores,"['convert', 'bare']"
s,11,,,,,,,,,11,b,['s']
node_vars,6,,,,,,,,,6,lower_case_with_underscores,"['node', 'vars']"
load_index_from_cache,6,3,,,,,,,,3,lower_case_with_underscores,"['load', 'index', 'from', 'cache']"
expression,6,,,,,,,,,6,lowercase,['expression']
color,35,,,1,,,26,,,8,lowercase,['color']
unittest,14,,,7,,,,,,7,lowercase,['unittest']
pygments_style,1,,,,,,,,,1,lower_case_with_underscores,"['pygments', 'style']"
_count_terms,4,1,,,,,,,,3,lower_case_with_underscores,"['count', 'terms']"
pop,27,,,,,,,,,27,lowercase,['pop']
group_name,30,,,,,,,,,30,lower_case_with_underscores,"['group', 'name']"
_update_vars_files_for_host,4,1,,,,,,,,3,lower_case_with_underscores,"['update', 'vars', 'files', 'for', 'host']"
previous_state_code,1,,,,,,,,,1,lower_case_with_underscores,"['previous', 'state', 'code']"
poll,7,1,,,,,,,,6,lowercase,['poll']
list_modules,2,1,,,,,,,,1,lower_case_with_underscores,"['list', 'modules']"
sudo_pass,24,,,,,,2,,,22,lower_case_with_underscores,"['sudo', 'pass']"
stripped,4,,,,,,,,,4,lowercase,['stripped']
varlist,2,,,,,,,,,2,lowercase,['varlist']
digest_method,2,,,,,,,,,2,lower_case_with_underscores,"['digest', 'method']"
module_style,13,,,,,,,,,13,lower_case_with_underscores,"['module', 'style']"
use_these_items,3,,,,,,,,,3,lower_case_with_underscores,"['use', 'these', 'items']"
connect_to_region,3,,,,,,,,,3,lower_case_with_underscores,"['connect', 'to', 'region']"
all_regions,1,,,,,,,,,1,lower_case_with_underscores,"['all', 'regions']"
AggregateStats,11,,1,,,,,,,10,CapitalizedWords,"['aggregate', 'stats']"
CHUNK_SIZE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['chunk', 'size']"
PATH_CACHE,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['path', 'cache']"
find_plugin,4,1,,,,,,,,3,lower_case_with_underscores,"['find', 'plugin']"
systems,4,,,,,,,,,4,lowercase,['systems']
engine,1,,,,,,,,,1,lowercase,['engine']
missing_file,7,,,,,,,,,7,lower_case_with_underscores,"['missing', 'file']"
chan,9,,,,,,,,,9,lowercase,['chan']
set_credential_file,1,,,,,,,,,1,lower_case_with_underscores,"['set', 'credential', 'file']"
group_names,11,,,,,,1,,,10,lower_case_with_underscores,"['group', 'names']"
commands,1,,,1,,,,,,,lowercase,['commands']
test_configfile_not_set_env_not_set,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'configfile', 'not', 'set', 'env', 'not', 'set']"
hasattr,10,,,,,,,,,10,lowercase,['hasattr']
docgen,1,,,,,,,,,1,lowercase,['docgen']
SETUP_CACHE,19,,,,,,,,,19,UPPER_CASE_WITH_UNDERSCORES,"['setup', 'cache']"
md5sum,3,,,,,,3,,,,lowercase,['md5sum']
compile,11,,,1,,,,,,10,lowercase,['compile']
cast,5,,,,,,,,,5,lowercase,['cast']
playbook_on_stats,4,4,,,,,,,,,lower_case_with_underscores,"['playbook', 'on', 'stats']"
groups_for_host,2,1,,,,,,,,1,lower_case_with_underscores,"['groups', 'for', 'host']"
TYPE,11,,,,,,,,,11,UPPERCASE,"['typ', 'e']"
from_json,1,1,,,,,,,,,lower_case_with_underscores,"['from', 'json']"
HAVE_DNS,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['have', 'dns']"
snippet_name,3,,,,,,,,,3,lower_case_with_underscores,"['snippet', 'name']"
stdout,90,,,,,,24,,,66,lowercase,['stdout']
vpc_destination_variable,2,,,,,,,,,2,lower_case_with_underscores,"['vpc', 'destination', 'variable']"
utils,421,,,89,,,,10,,322,lowercase,['utils']
canon,2,,,,,,,,,2,lowercase,['canon']
parse,1,,,,,,,,,1,lowercase,['parse']
middle,8,,,,,,,,,8,lowercase,['middle']
endswith,28,,,,,,,,,28,lowercase,['endswith']
b64encode,5,,,,,,,,,5,lowercase,['b64encode']
build_index,7,1,,,,,,,,6,lower_case_with_underscores,"['build', 'index']"
shutil,29,,,9,,,,,,20,lowercase,['shutil']
included_additional_conditions,7,,,,,,,,,7,lower_case_with_underscores,"['included', 'additional', 'conditions']"
DEFAULT_EXECUTABLE,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['default', 'executable']"
pat,2,,,,,,,,,2,lowercase,['pat']
author,1,,,,,,1,,,,lowercase,['author']
hostname,80,,,,,,,,,80,lowercase,['hostname']
setupterm,1,,,,,,,,,1,lowercase,['setupterm']
matchpathcon,1,,,,,,,,,1,lowercase,['matchpathcon']
new_group,6,,,,,,,,,6,lower_case_with_underscores,"['new', 'group']"
LibcloudInventory,2,,1,,,,,,,1,CapitalizedWords,"['libcloud', 'inventory']"
status,12,,,,,,1,,,11,lowercase,['status']
allow_unicode,1,,,,,,1,,,,lower_case_with_underscores,"['allow', 'unicode']"
I,1,,,,,,,,,1,B,"['', 'i']"
driver,3,,,,,,,,,3,lowercase,['driver']
mutually_exclusive,2,,,,,,,,,2,lower_case_with_underscores,"['mutually', 'exclusive']"
all_simple_hosts,3,,,,,,,,,3,lower_case_with_underscores,"['all', 'simple', 'hosts']"
passed_vars,15,,,,,,1,,,14,lower_case_with_underscores,"['passed', 'vars']"
stdin,31,,,,,,14,,,17,lowercase,['stdin']
eucalyptus,6,,,,,,,,,6,lowercase,['eucalyptus']
mk_boolean,2,1,,,,,,,,1,lower_case_with_underscores,"['mk', 'boolean']"
undefined,2,,,,,,1,,,1,lowercase,['undefined']
expected_hosts,29,,,,,,,,,29,lower_case_with_underscores,"['expected', 'hosts']"
playbook_on_vars_prompt,3,3,,,,,,,,,lower_case_with_underscores,"['playbook', 'on', 'vars', 'prompt']"
machine_type,4,,,,,,,,,4,lower_case_with_underscores,"['machine', 'type']"
strftime,5,,,,,,,,,5,lowercase,['strftime']
nova_load_config_file,2,1,,,,,,,,1,lower_case_with_underscores,"['nova', 'load', 'config', 'file']"
INAME2,19,,,,,,,,,19,UPPERCASE,['iname2']
is_connected,3,,,,,,,,,3,lower_case_with_underscores,"['is', 'connected']"
expected_lines,11,,,,,,,,,11,lower_case_with_underscores,"['expected', 'lines']"
filter_leading_non_json_lines,2,1,,,,,,,,1,lower_case_with_underscores,"['filter', 'leading', 'non', 'json', 'lines']"
add_mutually_exclusive_group,1,,,,,,,,,1,lower_case_with_underscores,"['add', 'mutually', 'exclusive', 'group']"
vvvv,15,1,,1,,,,,,13,lowercase,['vvvv']
