name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
get_openapi,5,1,,2,,,,,,2,lower_case_with_underscores
custom_openapi,2,1,,,,,,,,1,lower_case_with_underscores
openapi_schema,223,,,,,,,,,223,lower_case_with_underscores
routes,27,,,,,4,3,,,20,lowercase
docs,3,,,3,,,,,,,lowercase
get_redoc_html,11,1,,3,,,,,,7,lower_case_with_underscores
get_swagger_ui_html,9,1,,3,,,,,,5,lower_case_with_underscores
get_swagger_ui_oauth2_redirect_html,5,1,,2,,,,,,2,lower_case_with_underscores
staticfiles,3,,,3,,,,,,,lowercase
StaticFiles,6,,,3,,,,,,3,CapitalizedWords
mount,4,,,,,,,,,4,lowercase
directory,4,,,,,,4,,,,lowercase
custom_swagger_ui_html,1,1,,,,,,,,,lower_case_with_underscores
oauth2_redirect_url,5,,,,,1,2,,,2,lower_case_with_underscores
swagger_ui_oauth2_redirect_url,14,,,,,1,2,,,11,lower_case_with_underscores
swagger_js_url,9,,,,,1,2,,,6,lower_case_with_underscores
swagger_css_url,9,,,,,1,2,,,6,lower_case_with_underscores
include_in_schema,76,,,,,21,30,,,25,lower_case_with_underscores
swagger_ui_redirect,3,2,,,,,,,,1,lower_case_with_underscores
redoc_html,3,2,,,,,,,,1,lower_case_with_underscores
redoc_js_url,9,,,,,1,2,,,6,lower_case_with_underscores
timedelta,10,,,3,,,,,,7,lowercase
uuid,8,,,2,,,,,,6,lowercase
UUID,6,,,1,,,,,,5,UPPERCASE
start_datetime,3,,,,,1,,,,2,lower_case_with_underscores
end_datetime,3,,,,,1,,,,2,lower_case_with_underscores
repeat_at,2,,,,,1,,,,1,lower_case_with_underscores
process_after,3,,,,,1,,,,2,lower_case_with_underscores
start_process,3,,,,,,,,,3,lower_case_with_underscores
EmailStr,15,,1,6,,,,,,8,CapitalizedWords
UserIn,11,,4,,,,,,,7,CapitalizedWords
password,52,,,,,9,8,,,35,lowercase
UserOut,8,,4,,,,,,,4,CapitalizedWords
UserInDB,15,,7,,,,,,,8,CapitalizedWords
hashed_password,25,,,,,2,4,,,19,lower_case_with_underscores
fake_password_hasher,4,2,,,,,,,,2,lower_case_with_underscores
raw_password,4,,,,,2,,,,2,lower_case_with_underscores
fake_save_user,4,2,,,,,,,,2,lower_case_with_underscores
user_in,10,,,,,4,,,,6,lower_case_with_underscores
user_in_db,4,,,,,,,,,4,lower_case_with_underscores
create_user,12,9,,,,,,,,3,lower_case_with_underscores
user_saved,4,,,,,,,,,4,lower_case_with_underscores
UserBase,10,,3,,,,,,,7,CapitalizedWords
Union,118,,,8,,,,,,110,CapitalizedWords
BaseItem,3,,1,,,,,,,2,CapitalizedWords
type,16,,,,,,,,,16,lowercase
CarItem,2,,1,,,,,,,1,CapitalizedWords
PlaneItem,2,,1,,,,,,,1,CapitalizedWords
read_keyword_weights,1,1,,,,,,,,,lower_case_with_underscores
my_awesome_api,2,,,,,,,,,2,lower_case_with_underscores
graphene,5,,,1,,,,,,4,lowercase
graphql,1,,,1,,,,,,,lowercase
GraphQLApp,2,,,1,,,,,,1,CapitalizedWords
Query,48,1,2,19,,,,,,26,CapitalizedWords
ObjectType,1,,,,,,,,,1,CapitalizedWords
hello,1,,,,,,,,,1,lowercase
default_value,10,,,,,,1,,,9,lower_case_with_underscores
resolve_hello,1,1,,,,,,,,,lower_case_with_underscores
info,6,,,,,1,,,,5,lowercase
add_route,6,,,,,,,,,6,lower_case_with_underscores
schema,18,,,4,,,7,,,7,lowercase
Schema,12,,1,6,,,,,,5,CapitalizedWords
read_item_header,1,1,,,,,,,,,lower_case_with_underscores
UnicornException,4,,1,,,,,,,3,CapitalizedWords
Exception,11,,,,,,,,,11,CapitalizedWords
unicorn_exception_handler,1,1,,,,,,,,,lower_case_with_underscores
exception_handler,5,,,,,,,,,5,lower_case_with_underscores
read_unicorn,1,1,,,,,,,,,lower_case_with_underscores
StarletteHTTPException,8,,,,,,,4,,4,CapitalizedWords
PlainTextResponse,16,,,4,,,,,,12,CapitalizedWords
