name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
max_nb_input,3,,,,,,,,,3,lower_case_with_underscores,"['max', 'nb', 'input']"
mmap_mode,13,,,,,,2,,,11,lower_case_with_underscores,"['mmap', 'mode']"
axis_val,12,,,,,,,,,12,lower_case_with_underscores,"['axis', 'val']"
T_prod_without_zeros_dtype,1,,1,,,,,,,,ugly,"['t', 'prod', 'without', 'zeros', 'dtype']"
argmin,33,2,,1,,,,,,30,lowercase,['argmin']
default,101,,,1,,,19,,,81,lowercase,['default']
keep_it,8,,,,,,,,,8,lower_case_with_underscores,"['keep', 'it']"
gt_inplace,1,1,,,,,,,,,lower_case_with_underscores,"['gt', 'inplace']"
deps_cache,9,,,,,,,,,9,lower_case_with_underscores,"['deps', 'cache']"
test_f32_1_0,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'f32', '1', '0']"
csl,6,,,,,,,,,6,lowercase,['csl']
Complex,3,,1,,,,,,,2,CapitalizedWords,['complex']
test_pseudoinverse_correctness,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'pseudoinverse', 'correctness']"
convert_map,2,,,,,,,,,2,lower_case_with_underscores,"['convert', 'map']"
builders,2,,,2,,,,,,,lowercase,['builders']
u01,3,,,,,,,,,3,lowercase,['u01']
a_dim,3,,,,,,,,,3,lower_case_with_underscores,"['a', 'dim']"
test_dim1,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'dim1']"
test_dim2,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'dim2']"
outer_out_shared,3,,,,,,,,,3,lower_case_with_underscores,"['outer', 'out', 'shared']"
describe,3,1,,,,,,,,2,lowercase,['describe']
test_output_broadcast_cuda,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'output', 'broadcast', 'cuda']"
ErfTester,1,,,,,,,,,1,CapitalizedWords,"['erf', 'tester']"
out1d,2,,,,,,,,,2,lowercase,['out1d']
evalTime,3,1,,,,,,,,2,mixedCase,"['eval', 'time']"
compile_str,7,2,,,,,,,,5,lower_case_with_underscores,"['compile', 'str']"
init_gpu_device,8,,,,,,,,,8,lower_case_with_underscores,"['init', 'gpu', 'device']"
linkers,31,,,,,,3,,,28,lowercase,['linkers']
test_random_integers_vector,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'random', 'integers', 'vector']"
Mul,17,,2,,,,,,,15,CapitalizedWords,['mul']
gradients,24,,,,,,,,,24,lowercase,['gradients']
moves,4,,,2,,,,,,2,lowercase,['moves']
derivative,10,,,,,,,,,10,lowercase,['derivative']
by_arr,2,,,,,,,,,2,lower_case_with_underscores,"['by', 'arr']"
EqualSD,2,,1,,,,,,,1,CapitalizedWords,"['equal', 's', 'd']"
maybe,3,,,,,,,,,3,lowercase,['maybe']
pfunc,157,1,,24,,,,,,132,lowercase,['pfunc']
isfile,6,,,,,,,,,6,lowercase,['isfile']
storage,213,,,,,,2,,,211,lowercase,['storage']
i_row,5,,,,,,,,,5,lower_case_with_underscores,"['i', 'row']"
with_linker_inplace,3,1,,,,,,,,2,lower_case_with_underscores,"['with', 'linker', 'inplace']"
valid,12,,,,,,1,,,11,lowercase,['valid']
numpy_compare,2,1,,,,,,,,1,lower_case_with_underscores,"['numpy', 'compare']"
erfc,54,1,,,,,,,,53,lowercase,['erfc']
_scal_elemwise,16,,,,,,,,,16,lower_case_with_underscores,"['scal', 'elemwise']"
test_local_sum_sum,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'sum', 'sum']"
test_setitem_assign_to_slice,2,1,,,,,,,,1,lower_case_with_underscores,"['test', 'setitem', 'assign', 'to', 'slice']"
less_equal_s_s,2,,,,,,,,,2,lower_case_with_underscores,"['less', 'equal', 's', 's']"
test_tile,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'tile']"
test_local_remove_useless_assert3,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'remove', 'useless', 'assert3']"
GpuDnnSoftmaxGrad,6,,1,,,,,,,5,CapitalizedWords,"['gpu', 'dnn', 'softmax', 'grad']"
linker0,3,,,,,,,,,3,lowercase,['linker0']
linker1,1,,,,,,,,,1,lowercase,['linker1']
linker2,1,,,,,,,,,1,lowercase,['linker2']
has_duplicates,7,1,,,,,,,,6,lower_case_with_underscores,"['has', 'duplicates']"
flattened,7,,,,,,,,,7,lowercase,['flattened']
test_pickle_unpickle_with_reoptimization,2,1,,,,,,,,1,lower_case_with_underscores,"['test', 'pickle', 'unpickle', 'with', 'reoptimization']"
coverage,4,,,,,,,,,4,lowercase,['coverage']
pool,10,,,,,,,,,10,lowercase,['pool']
test_set,2,,,,,,,,,2,lower_case_with_underscores,"['test', 'set']"
test_updates_setitem,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'updates', 'setitem']"
intersection_update,2,1,,,,,,,,1,lower_case_with_underscores,"['intersection', 'update']"
d_cost_wrt_pars,2,,,,,,,,,2,lower_case_with_underscores,"['d', 'cost', 'wrt', 'pars']"
GpuDnnPool,8,,1,,,,,,,7,CapitalizedWords,"['gpu', 'dnn', 'pool']"
validator,2,,,,,,,,,2,lowercase,['validator']
rval_gpu,14,,,,,,,,,14,lower_case_with_underscores,"['rval', 'gpu']"
out_name,6,,,,,,,,,6,lower_case_with_underscores,"['out', 'name']"
new_fn,2,1,,,,,,,,1,lower_case_with_underscores,"['new', 'fn']"
new_outputs_inner,3,,,,,,,,,3,lower_case_with_underscores,"['new', 'outputs', 'inner']"
redux,21,,,,,,,,,21,lowercase,['redux']
detect_march,7,,,,,,,,,7,lower_case_with_underscores,"['detect', 'march']"
abs_diff,4,,,,,,,,,4,lower_case_with_underscores,"['abs', 'diff']"
bottom_shape,2,,,,,,,,,2,lower_case_with_underscores,"['bottom', 'shape']"
code_buffer,4,,,,,,,,,4,lower_case_with_underscores,"['code', 'buffer']"
nb_ins_groups,3,,,,,,,,,3,lower_case_with_underscores,"['nb', 'ins', 'groups']"
neigh_strides,4,,,,,,,,,4,lower_case_with_underscores,"['neigh', 'strides']"
nit_sot_rightOrder,6,,,,,,,,,6,ugly,"['nit', 'sot', 'rightorder']"
test005_cloning_replace_strict_not_copy_inputs,1,1,,,,,,,,,lower_case_with_underscores,"['test005', 'cloning', 'replace', 'strict', 'not', 'copy', 'inputs']"
node_,22,,,,,,,,,22,lowercase,['node']
buildgraph_T,6,3,,,,,,,,3,ugly,"['buildgraph', 't']"
input_grad_desc,1,,,,,,1,,,,lower_case_with_underscores,"['input', 'grad', 'desc']"
decl_shared_stride,2,1,,,,,,,,1,lower_case_with_underscores,"['decl', 'shared', 'stride']"
remove_gxx_opt,1,,,,,,,,,1,lower_case_with_underscores,"['remove', 'gxx', 'opt']"
compile_cuda_ndarray,5,,,,,,,,,5,lower_case_with_underscores,"['compile', 'cuda', 'ndarray']"
iconv,7,,,,,,,,,7,lowercase,['iconv']
lower_solve_func,2,,,,,,,,,2,lower_case_with_underscores,"['lower', 'solve', 'func']"
conv2d_signal_shape,3,,,,,,,,,3,lower_case_with_underscores,"['conv2d', 'signal', 'shape']"
a_val,123,,,,,,,,,123,lower_case_with_underscores,"['a', 'val']"
less_than_s_s,2,,,,,,,,,2,lower_case_with_underscores,"['less', 'than', 's', 's']"
warn_inplace,11,1,,,,,,,,10,lower_case_with_underscores,"['warn', 'inplace']"
maximum_inplace,2,1,,,,,,,,1,lower_case_with_underscores,"['maximum', 'inplace']"
_pickle_FunctionMaker,2,1,,,,,,,,1,ugly,"['pickle', 'functionmaker']"
big_sigma,2,,,,,,2,,,,lower_case_with_underscores,"['big', 'sigma']"
test_grad_fail,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'grad', 'fail']"
test_nan_inf_constant_signature,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'nan', 'inf', 'constant', 'signature']"
rstrip,1,,,,,,,,,1,lowercase,['rstrip']
symmetric_difference,1,,,,,,,,,1,lower_case_with_underscores,"['symmetric', 'difference']"
nodes,170,,,,,,,,,170,lowercase,['nodes']
inner_mitsot_outs,9,1,,,,,,,,8,lower_case_with_underscores,"['inner', 'mitsot', 'outs']"
less_than_s_d,3,,,,,,,,,3,lower_case_with_underscores,"['less', 'than', 's', 'd']"
cdna,4,,,,,,,,,4,lowercase,['cdna']
backup_mode,3,,,,,,,,,3,lower_case_with_underscores,"['backup', 'mode']"
izv,9,,,,,,,,,9,lowercase,['izv']
nb_run,3,,,,,,,,,3,lower_case_with_underscores,"['nb', 'run']"
LocalOptGroup,12,,1,2,,,,,,9,CapitalizedWords,"['local', 'opt', 'group']"
corr_op_dik,2,,,,,,,,,2,lower_case_with_underscores,"['corr', 'op', 'dik']"
T_real_matrix,1,,1,,,,,,,,ugly,"['t', 'real', 'matrix']"
check_dot22scalar,7,1,,,,,,,,6,lower_case_with_underscores,"['check', 'dot22scalar']"
variable_names,2,,,,,,,,,2,lower_case_with_underscores,"['variable', 'names']"
yshp,6,,,,,,,,,6,lowercase,['yshp']
theano_hash,3,2,,,,,,,,1,lower_case_with_underscores,"['theano', 'hash']"
d_bottom,8,,,,,,,,,8,lower_case_with_underscores,"['d', 'bottom']"
offset_abs,3,,,,,,,,,3,lower_case_with_underscores,"['offset', 'abs']"
default_leaf_formatter,3,,,,,,,,,3,lower_case_with_underscores,"['default', 'leaf', 'formatter']"
new_name,5,,,,,,,,,5,lower_case_with_underscores,"['new', 'name']"
lr1,4,,,,,,,,,4,lowercase,['lr1']
struct_support,4,,,,,,,,,4,lower_case_with_underscores,"['struct', 'support']"
vu,13,,,,,,,,,13,lowercase,['vu']
gen_solve_func,2,,,,,,,,,2,lower_case_with_underscores,"['gen', 'solve', 'func']"
test_grad_lazy_if,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'grad', 'lazy', 'if']"
local_conv_gemm,2,1,,,,,,,,1,lower_case_with_underscores,"['local', 'conv', 'gemm']"
d_j,5,,,,,,,,,5,lower_case_with_underscores,"['d', 'j']"
d_i,5,,,,,,,,,5,lower_case_with_underscores,"['d', 'i']"
rbv,4,,,,,,,,,4,lowercase,['rbv']
node1,3,,,,,,,,,3,lowercase,['node1']
node2,19,,,,,,,,,19,lowercase,['node2']
get_safe_part,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'safe', 'part']"
osl,3,,,,,,,,,3,lowercase,['osl']
freefunc,15,,,,,,1,,,14,lowercase,['freefunc']
end_optimizer,2,,,,,,,,,2,lower_case_with_underscores,"['end', 'optimizer']"
inv_compress_map,3,,,,,,,,,3,lower_case_with_underscores,"['inv', 'compress', 'map']"
conv_grad_i,2,,,,,,,,,2,lower_case_with_underscores,"['conv', 'grad', 'i']"
float_inputs,4,,,,,,,,,4,lower_case_with_underscores,"['float', 'inputs']"
test_opt_order,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'opt', 'order']"
get_out_shape,3,1,,,,,,,,2,lower_case_with_underscores,"['get', 'out', 'shape']"
CLinkerObject,4,,1,1,,,,,,2,CapitalizedWords,"['c', 'linker', 'object']"
rFlt1,9,,,,,,,,,9,mixedCase,"['r', 'flt1']"
d_img,4,,,,,,,,,4,lower_case_with_underscores,"['d', 'img']"
rFlt2,9,,,,,,,,,9,mixedCase,"['r', 'flt2']"
_e2,8,,,,,,,,,8,lowercase,['e2']
err_orig,2,,,,,,,,,2,lower_case_with_underscores,"['err', 'orig']"
_good_broadcast_unary_positive,7,,,,,,,,,7,lower_case_with_underscores,"['good', 'broadcast', 'unary', 'positive']"
TypedListType,91,,1,5,,,,,,85,CapitalizedWords,"['typed', 'list', 'type']"
complexs64,1,,,,,,,,,1,lowercase,['complexs64']
base_input_output_list,7,,,,,,1,,,6,lower_case_with_underscores,"['base', 'input', 'output', 'list']"
test_tile_grad,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'tile', 'grad']"
numpy_version,9,1,,,,,,,,8,lower_case_with_underscores,"['numpy', 'version']"
dy_dx,2,,,,,,,,,2,lower_case_with_underscores,"['dy', 'dx']"
GpuDnnSoftmaxBase,3,,1,,,,,,,2,CapitalizedWords,"['gpu', 'dnn', 'softmax', 'base']"
get_valid_shapes,10,2,,,,,,,,8,lower_case_with_underscores,"['get', 'valid', 'shapes']"
T_useless_elemwise,1,,1,,,,,,,,ugly,"['t', 'useless', 'elemwise']"
cfile,6,,,,,,,,,6,lowercase,['cfile']
pad_h,26,,,,,,,,,26,lower_case_with_underscores,"['pad', 'h']"
test_local_scalar_tensor_scalar,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'scalar', 'tensor', 'scalar']"
ma,2,,,,,,,,,2,lowercase,['ma']
c_cleanup,15,11,,,,,,,,4,lower_case_with_underscores,"['c', 'cleanup']"
test_no_merge,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'no', 'merge']"
typecode_z,1,,,,,,,,,1,lower_case_with_underscores,"['typecode', 'z']"
min_peak,2,,,,,,,,,2,lower_case_with_underscores,"['min', 'peak']"
pad_x,4,,,,,,,,,4,lower_case_with_underscores,"['pad', 'x']"
pos_offset_flag,3,,,,,,,,,3,lower_case_with_underscores,"['pos', 'offset', 'flag']"
excess,4,,,,,,,,,4,lowercase,['excess']
noseclasses,8,,,8,,,,,,,lowercase,['noseclasses']
test_broadcastable_single_input_broadcastable_dimension,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'broadcastable', 'single', 'input', 'broadcastable', 'dimension']"
data_destroyed,3,,,,,,,,,3,lower_case_with_underscores,"['data', 'destroyed']"
pad_w,25,,,,,,,,,25,lower_case_with_underscores,"['pad', 'w']"
updates_inner,2,,,,,,,,,2,lower_case_with_underscores,"['updates', 'inner']"
issymbolicmethod,4,1,,,,,,,,3,lowercase,['issymbolicmethod']
_value_get,2,1,,,,,,,,1,lower_case_with_underscores,"['value', 'get']"
StringIO,118,,,32,,,,,,86,CapitalizedWords,"['string', 'i', 'o']"
Index,7,,1,2,,,,,,4,CapitalizedWords,['index']
popen,1,,,,,,,,,1,lowercase,['popen']
SliceType,12,,1,4,,,,,,7,CapitalizedWords,"['slice', 'type']"
l_err,11,,,,,,,,,11,lower_case_with_underscores,"['l', 'err']"
test_reduce_axes,1,,1,,,,,,,,lower_case_with_underscores,"['test', 'reduce', 'axes']"
reduce_init,30,,,,,,,,,30,lower_case_with_underscores,"['reduce', 'init']"
f_back,2,,,,,,,,,2,lower_case_with_underscores,"['f', 'back']"
permutation,58,2,,,,,,,,56,lowercase,['permutation']
data_was_in_memo,2,,,,,,,,,2,lower_case_with_underscores,"['data', 'was', 'in', 'memo']"
inv_arg,4,,,,,,,,,4,lower_case_with_underscores,"['inv', 'arg']"
shuffle,32,,,,,,1,,,31,lowercase,['shuffle']
visbval,3,,,,,,,,,3,lowercase,['visbval']
f_caused_value_error,4,,,,,,,,,4,lower_case_with_underscores,"['f', 'caused', 'value', 'error']"
w_list,10,,,,,,,,,10,lower_case_with_underscores,"['w', 'list']"
requiring,7,3,,,,,,,,4,lowercase,['requiring']
other_inputs,4,,,,,,,,,4,lower_case_with_underscores,"['other', 'inputs']"
ds_op,13,,,,,,,,,13,lower_case_with_underscores,"['ds', 'op']"
maxout_val,2,,,,,,,,,2,lower_case_with_underscores,"['maxout', 'val']"
array_type,5,,,,,,,,,5,lower_case_with_underscores,"['array', 'type']"
conv_op_dik,2,,,,,,,,,2,lower_case_with_underscores,"['conv', 'op', 'dik']"
potential_values,2,,,,,,,,,2,lower_case_with_underscores,"['potential', 'values']"
BadAddRef,3,,1,,,,,,,2,CapitalizedWords,"['bad', 'add', 'ref']"
t1top,2,,,,,,,,,2,lowercase,['t1top']
nw_n_seqs,2,,,,,,,,,2,lower_case_with_underscores,"['nw', 'n', 'seqs']"
sample_size_odd,5,,,,,,,,,5,lower_case_with_underscores,"['sample', 'size', 'odd']"
test_DownsampleFactorMax_grad_st_extra,1,1,,,,,,,,,ugly,"['test', 'downsamplefactormax', 'grad', 'st', 'extra']"
test_test_local_remove_useless_assert2,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'test', 'local', 'remove', 'useless', 'assert2']"
numpy_rng,102,,,,,,,,,102,lower_case_with_underscores,"['numpy', 'rng']"
register_local_1msigmoid,4,,,1,,,,,,3,lower_case_with_underscores,"['register', 'local', '1msigmoid']"
takes,3,,,,,,,,,3,lowercase,['takes']
new_a_and_t,2,,,,,,,,,2,lower_case_with_underscores,"['new', 'a', 'and', 't']"
old_dm,2,,,,,,,,,2,lower_case_with_underscores,"['old', 'dm']"
usmm_csc_dense_inplace,2,,,,,,,,,2,lower_case_with_underscores,"['usmm', 'csc', 'dense', 'inplace']"
spectrogram,6,,,,,,,,,6,lowercase,['spectrogram']
_show_system_info,3,1,,,,,,,,2,lower_case_with_underscores,"['show', 'system', 'info']"
select_max,4,1,,,,,,,,3,lower_case_with_underscores,"['select', 'max']"
test_DownsampleFactorMax_grad,1,1,,,,,,,,,ugly,"['test', 'downsamplefactormax', 'grad']"
hidden_flat,2,,,,,,,,,2,lower_case_with_underscores,"['hidden', 'flat']"
test_grad_switch,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'grad', 'switch']"
T_CrossentropySoftmax1Hot,1,,1,,,,,,,,ugly,"['t', 'crossentropysoftmax1hot']"
groups_without_zeros,2,,,,,,,,,2,lower_case_with_underscores,"['groups', 'without', 'zeros']"
l1propup,4,,,,,,,,,4,lowercase,['l1propup']
fd_in,2,,,,,,,,,2,lower_case_with_underscores,"['fd', 'in']"
LocalSimplify,2,,1,,,,,,,1,CapitalizedWords,"['local', 'simplify']"
local_rebroadcast_lift,2,1,,,,,,,,1,lower_case_with_underscores,"['local', 'rebroadcast', 'lift']"
_signals_shape_5d,15,,,,,,,,,15,lower_case_with_underscores,"['signals', 'shape', '5d']"
x2_tm1,1,,,,,,,,,1,lower_case_with_underscores,"['x2', 'tm1']"
floatadd,2,,,,,,,,,2,lowercase,['floatadd']
sgd_updates,2,,,,,,,,,2,lower_case_with_underscores,"['sgd', 'updates']"
SS,2,,,,,,,,,2,UPPERCASE,"['s', 's']"
x_mod_y,2,,,,,,,,,2,lower_case_with_underscores,"['x', 'mod', 'y']"
scalar_op,360,,,,,,3,,,357,lower_case_with_underscores,"['scalar', 'op']"
shp_idx,1,,,,,,,,,1,lower_case_with_underscores,"['shp', 'idx']"
test_local_remove_switch_const_cond,1,,1,,,,,,,,lower_case_with_underscores,"['test', 'local', 'remove', 'switch', 'const', 'cond']"
ref_out,4,,,,,,,,,4,lower_case_with_underscores,"['ref', 'out']"
wrong_input,2,,,,,,,,,2,lower_case_with_underscores,"['wrong', 'input']"
history,11,,,,,,,,,11,lowercase,['history']
f0,45,,,,,,,,,45,lowercase,['f0']
f1,167,,,,,,,,,167,lowercase,['f1']
f2,215,2,,,,,,,,213,lowercase,['f2']
f3,42,,,,,,,,,42,lowercase,['f3']
f4,39,,,,,,,,,39,lowercase,['f4']
reindent,2,,,1,,,,,,1,lowercase,['reindent']
f6,4,,,,,,,,,4,lowercase,['f6']
f7,2,,,,,,,,,2,lowercase,['f7']
f8,6,,,,,,,,,6,lowercase,['f8']
f9,10,,,,,,,,,10,lowercase,['f9']
test_nested_gpu,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'nested', 'gpu']"
exclude,29,,,,,,6,,,23,lowercase,['exclude']
z_nm,1,,,,,,,,,1,lower_case_with_underscores,"['z', 'nm']"
shape_input1,4,,,,,,,,,4,lower_case_with_underscores,"['shape', 'input1']"
m2_val,12,,,,,,,,,12,lower_case_with_underscores,"['m2', 'val']"
e2r,4,,,,,,,,,4,lowercase,['e2r']
test_grad_none_axis,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'grad', 'none', 'axis']"
XYZab,5,1,,,,,,,,4,CapitalizedWords,"['xy', 'zab']"
nw_fs,3,,,,,,,,,3,lower_case_with_underscores,"['nw', 'fs']"
imatrix,21,,,2,,,,,,19,lowercase,['imatrix']
avec_val,2,,,,,,,,,2,lower_case_with_underscores,"['avec', 'val']"
bsum,5,,,,,,,,,5,lowercase,['bsum']
local_adv_sub1_adv_inc_sub1,1,1,,,,,,,,,lower_case_with_underscores,"['local', 'adv', 'sub1', 'adv', 'inc', 'sub1']"
n_mit_mot_outs,20,,,,,,1,,,19,lower_case_with_underscores,"['n', 'mit', 'mot', 'outs']"
assert_array_equal,31,,,4,,,,,,27,lower_case_with_underscores,"['assert', 'array', 'equal']"
test_stride,1,,,,,,1,,,,lower_case_with_underscores,"['test', 'stride']"
assertTrue,496,,,,,,,,,496,mixedCase,"['assert', 'true']"
allow_multiple_clients,36,,,,,,28,,,8,lower_case_with_underscores,"['allow', 'multiple', 'clients']"
fr,4,,,,,,,,,4,lowercase,['fr']
fs,16,,,,,,,,,16,lowercase,['fs']
ft,4,,,,,,,,,4,lowercase,['ft']
fu,2,1,,,,,,,,1,lowercase,['fu']
fv,93,,,,,,,,,93,lowercase,['fv']
fw,51,,,,,,,,,51,lowercase,['fw']
fx,279,3,,,,,,,,276,lowercase,['fx']
fy,229,,,,,,,,,229,lowercase,['fy']
node_cleared_order,6,,,,,,,,,6,lower_case_with_underscores,"['node', 'cleared', 'order']"
hash_listsDictsTuples,5,1,,,,,,,,4,ugly,"['hash', 'listsdictstuples']"
TypedParam,6,,1,,,,,,,5,CapitalizedWords,"['typed', 'param']"
short_version,4,,,,,,,,,4,lower_case_with_underscores,"['short', 'version']"
type_r,1,,,,,,,,,1,lower_case_with_underscores,"['type', 'r']"
fb,19,,,,,,,,,19,lowercase,['fb']
fc,20,,,,,,,,,20,lowercase,['fc']
fd,6,,,,,,,,,6,lowercase,['fd']
type_v,1,,,,,,,,,1,lower_case_with_underscores,"['type', 'v']"
fn_array,2,,,,,,,,,2,lower_case_with_underscores,"['fn', 'array']"
fallback_on_perform,5,,,,,,1,,,4,lower_case_with_underscores,"['fallback', 'on', 'perform']"
fi,10,,,,,,,,,10,lowercase,['fi']
def_io,4,,,,,,,,,4,lower_case_with_underscores,"['def', 'io']"
test_no_recurse,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'no', 'recurse']"
fl,3,,,,,,,,,3,lowercase,['fl']
clean_outputs,6,,,,,,,,,6,lower_case_with_underscores,"['clean', 'outputs']"
fn,603,21,,,,,60,,,522,lowercase,['fn']
a,3602,1,,,,,11,,,3590,b,['a']
sshape,4,,,,,,,,,4,lowercase,['sshape']
Ha_v,6,,,,,,,,,6,ugly,"['ha', 'v']"
vB,3,,,,,,,,,3,mixedCase,"['v', 'b']"
csc_fmatrix,1,,,,,,,,,1,lower_case_with_underscores,"['csc', 'fmatrix']"
required_outs,2,,,,,,,,,2,lower_case_with_underscores,"['required', 'outs']"
fI,3,,,,,,,,,3,mixedCase,"['f', 'i']"
s_left,3,,,,,,,,,3,lower_case_with_underscores,"['s', 'left']"
b_sym,10,,,,,,,,,10,lower_case_with_underscores,"['b', 'sym']"
join_op,21,,,,,,,,,21,lower_case_with_underscores,"['join', 'op']"
out_nseq,4,,,,,,,,,4,lower_case_with_underscores,"['out', 'nseq']"
help,17,,,,,,14,,,3,lowercase,['help']
Diag,10,,2,3,,,,,,5,CapitalizedWords,['diag']
basename,13,,,,,,,,,13,lowercase,['basename']
fft,23,,,3,,,,,,20,lowercase,['fft']
y8,2,,,,,,,,,2,lowercase,['y8']
_convert_to_uint32,2,,,,,,,,,2,lower_case_with_underscores,"['convert', 'to', 'uint32']"
SourceModule,13,,,6,,,,,,7,CapitalizedWords,"['source', 'module']"
test_Nparam,1,1,,,,,,,,,ugly,"['test', 'nparam']"
test_hash,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'hash']"
test_invalid_input_shape,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'invalid', 'input', 'shape']"
y1,51,,,,,,,,,51,lowercase,['y1']
y0,66,,,,,,,,,66,lowercase,['y0']
y3,4,,,,,,,,,4,lowercase,['y3']
y2,75,,,,,,,,,75,lowercase,['y2']
y5,4,,,,,,,,,4,lowercase,['y5']
y4,4,,,,,,,,,4,lowercase,['y4']
y7,2,,,,,,,,,2,lowercase,['y7']
y6,4,,,,,,,,,4,lowercase,['y6']
s2r,4,,,,,,,,,4,lowercase,['s2r']
updated_fgraph_inputs,2,,,,,,,,,2,lower_case_with_underscores,"['updated', 'fgraph', 'inputs']"
test_local_useless_subtensor,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'useless', 'subtensor']"
GpuCorrMM_gradWeights,8,,1,1,,,,,,6,ugly,"['gpucorrmm', 'gradweights']"
WbHvals,2,,,,,,,,,2,CapitalizedWords,"['wb', 'hvals']"
plat_specific,3,,,,,,3,,,,lower_case_with_underscores,"['plat', 'specific']"
W1shape,2,,,,,,,,,2,CapitalizedWords,['w1shape']
test_print,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'print']"
ograd_is_nan,2,,,,,,,,,2,lower_case_with_underscores,"['ograd', 'is', 'nan']"
inc_slice,6,2,,,,,,,,4,lower_case_with_underscores,"['inc', 'slice']"
test_none,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'none']"
getpid,3,,,,,,,,,3,lowercase,['getpid']
pkl_file_to_remove,3,,,,,,,,,3,lower_case_with_underscores,"['pkl', 'file', 'to', 'remove']"
devnull,6,,,,,,,,,6,lowercase,['devnull']
new_nll,6,,,,,,,,,6,lower_case_with_underscores,"['new', 'nll']"
convolve2d,6,,,3,,,,,,3,lowercase,['convolve2d']
yi,23,,,,,,,,,23,lowercase,['yi']
test2_ok_rows_finite,1,1,,,,,,,,,lower_case_with_underscores,"['test2', 'ok', 'rows', 'finite']"
speed_neibs_wrap_centered,1,1,,,,,,,,,lower_case_with_underscores,"['speed', 'neibs', 'wrap', 'centered']"
test_get_diagonal_subtensor_view,3,2,,,,,,,,1,lower_case_with_underscores,"['test', 'get', 'diagonal', 'subtensor', 'view']"
MAINTAINER,1,,,,,,,,,1,UPPERCASE,"['maintaine', 'r']"
truediv,1,,,1,,,,,,,lowercase,['truediv']
optimizer_including,2,,,,,,,,,2,lower_case_with_underscores,"['optimizer', 'including']"
l2kernvals,4,,,,,,,,,4,lowercase,['l2kernvals']
preload_cache,1,,,,,,,,,1,lower_case_with_underscores,"['preload', 'cache']"
return_list,40,,,,,,37,,,3,lower_case_with_underscores,"['return', 'list']"
yb,8,,,,,,,,,8,lowercase,['yb']
ye,2,,,,,,,,,2,lowercase,['ye']
shape_32,3,,,,,,,,,3,lower_case_with_underscores,"['shape', '32']"
n_lock,10,,,,,,,,,10,lower_case_with_underscores,"['n', 'lock']"
yf,6,,,,,,,,,6,lowercase,['yf']
yy,12,,,,,,,,,12,lowercase,['yy']
yx,4,,,,,,,,,4,lowercase,['yx']
indptrvals,2,,,,,,,,,2,lowercase,['indptrvals']
test_local_subtensor_of_alloc,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'local', 'subtensor', 'of', 'alloc']"
ys,12,,,,,,1,,,11,lowercase,['ys']
local_gpua_eye,1,1,,,,,,,,,lower_case_with_underscores,"['local', 'gpua', 'eye']"
rsplit,1,,,,,,,,,1,lowercase,['rsplit']
scan_project_sum,8,2,,,,,,,,6,lower_case_with_underscores,"['scan', 'project', 'sum']"
LoopGC,3,,1,,,,,,,2,CapitalizedWords,"['loop', 'g', 'c']"
preargs,37,,,,,,5,,,32,lowercase,['preargs']
ift,6,,,,,,,,,6,lowercase,['ift']
test_grad_cubic,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'grad', 'cubic']"
c_extract_out,5,2,,,,,,,,3,lower_case_with_underscores,"['c', 'extract', 'out']"
decimal,5,,,,,,5,,,,lowercase,['decimal']
x3tm2,1,,,,,,,,,1,lowercase,['x3tm2']
iff,6,,,,,,,,,6,lowercase,['iff']
var_input,12,,,,,,,,,12,lower_case_with_underscores,"['var', 'input']"
alpha_in,10,,,,,,6,,,4,lower_case_with_underscores,"['alpha', 'in']"
