name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
TestWhere,1,,1,,,,,,,,CapitalizedWords,"['test', 'where']"
get_config_vars,3,,,,,,,,,3,lower_case_with_underscores,"['get', 'config', 'vars']"
config_list,6,,,,,,,,,6,lower_case_with_underscores,"['config', 'list']"
_test_spacing,4,1,,,,,,,,3,lower_case_with_underscores,"['test', 'spacing']"
set_libraries,2,,,,,,,,,2,lower_case_with_underscores,"['set', 'libraries']"
add_plugins,2,,,,,,,,,2,lower_case_with_underscores,"['add', 'plugins']"
geterrcall,6,1,,,,,,,,5,lowercase,['geterrcall']
wcoef2d,12,,,,,,,,,12,lowercase,['wcoef2d']
export_symbols,5,,,,,,1,,,4,lower_case_with_underscores,"['export', 'symbols']"
build_npkg,4,,,,,,,,,4,lower_case_with_underscores,"['build', 'npkg']"
test_read_magic_bad_magic,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'read', 'magic', 'bad', 'magic']"
test_method_args,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'method', 'args']"
isalpha,6,2,,,,,,,,4,lowercase,['isalpha']
test_iter_reduction_error,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'iter', 'reduction', 'error']"
False_,5,,,,,,,,,5,CapitalizedWords,['false']
EnvironmentConfig,5,,1,1,,,,,,3,CapitalizedWords,"['environment', 'config']"
test_int_beta,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'int', 'beta']"
B,159,,7,,,,1,,,151,B,"['', 'b']"
itviews,2,,,,,,,,,2,lowercase,['itviews']
x_oct,3,,,,,,,,,3,lower_case_with_underscores,"['x', 'oct']"
test_partition,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'partition']"
floatdata,7,,,,,,,,,7,lowercase,['floatdata']
inexact,44,,,1,,,,,,43,lowercase,['inexact']
StrictVersion,2,,,1,,,,,,1,CapitalizedWords,"['strict', 'version']"
array_types,4,,,,,,,,,4,lower_case_with_underscores,"['array', 'types']"
with_extra,2,,,,,,,,,2,lower_case_with_underscores,"['with', 'extra']"
wrapfuncs,7,,,,,,,,,7,lowercase,['wrapfuncs']
allRoutines,2,1,,,,,,,,1,mixedCase,"['all', 'routines']"
test_execution_order_ticket_1487,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execution', 'order', 'ticket', '1487']"
polyfromroots,5,1,,,,,,,,4,lowercase,['polyfromroots']
Set,4,,,4,,,,,,,CapitalizedWords,['set']
target,121,,,,,,3,,,118,lowercase,['target']
assert_raises_regexp,1,,,,,,,,,1,lower_case_with_underscores,"['assert', 'raises', 'regexp']"
_copyto,5,1,,,,,,,,4,lowercase,['copyto']
test_correct_catch,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'correct', 'catch']"
kth,35,,,,,,,,,35,lowercase,['kth']
fltsP,5,,,,,,,,,5,mixedCase,"['flts', 'p']"
_delimited_splitter,3,1,,,,,,,,2,lower_case_with_underscores,"['delimited', 'splitter']"
test_old_wrap,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'old', 'wrap']"
FunctionHtmlFormatter,2,,1,,,,,,,1,CapitalizedWords,"['function', 'html', 'formatter']"
powers,6,,,,,,,,,6,lowercase,['powers']
test_poly_eq,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'poly', 'eq']"
isfunction_wrap,7,1,,,,,,,,6,lower_case_with_underscores,"['isfunction', 'wrap']"
hasmasked,3,,,,,,,,,3,lowercase,['hasmasked']
test_sandboxing,4,2,,,,,,,,2,lower_case_with_underscores,"['test', 'sandboxing']"
test__cseries_to_zseries,1,1,,,,,,,,,lower_case_with_underscores,"['test', '', 'cseries', 'to', 'zseries']"
TestIdentityComparisonDepreactions,1,,1,,,,,,,,CapitalizedWords,"['test', 'identity', 'comparison', 'depreactions']"
test_all_outliers,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'all', 'outliers']"
iscode,2,1,,,,,,,,1,lowercase,['iscode']
raise_warnings,11,,,,,,,,,11,lower_case_with_underscores,"['raise', 'warnings']"
py_incl_dir,3,,,,,,,,,3,lower_case_with_underscores,"['py', 'incl', 'dir']"
contents,4,,,,,,,,,4,lowercase,['contents']
urlparse,15,,,9,,,,,,6,lowercase,['urlparse']
test_simple_object,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'simple', 'object']"
test_simple_cflags,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'simple', 'cflags']"
hermevander3d,3,1,,,,,,,,2,lowercase,['hermevander3d']
test_not_closing_opened_fid,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'not', 'closing', 'opened', 'fid']"
extobj,30,,,,,,10,,,20,lowercase,['extobj']
indexes,6,,,,,,,,,6,lowercase,['indexes']
get_flags_arch_f90,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'flags', 'arch', 'f90']"
fname,81,,,,,,,,,81,lowercase,['fname']
test_find_common_type_boolean,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'find', 'common', 'type', 'boolean']"
a_inv,3,,,,,,,,,3,lower_case_with_underscores,"['a', 'inv']"
other_data,17,,,,,,,,,17,lower_case_with_underscores,"['other', 'data']"
test_all_ufunc,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'all', 'ufunc']"
test_int_subclass,2,,,1,,,,,,1,lower_case_with_underscores,"['test', 'int', 'subclass']"
test_einsum_sums_int64,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'einsum', 'sums', 'int64']"
ndpointer,15,1,,1,,,,,,13,lowercase,['ndpointer']
logseries,2,,,,,,,,,2,lowercase,['logseries']
nmant,2,,,,,,,,,2,lowercase,['nmant']
check_extensions_list,3,,,,,,,,,3,lower_case_with_underscores,"['check', 'extensions', 'list']"
what,2,,,,,,,,,2,lowercase,['what']
coverage_c_regexes,1,,,,,,,,,1,lower_case_with_underscores,"['coverage', 'c', 'regexes']"
d_file,4,,,,,,,,,4,lower_case_with_underscores,"['d', 'file']"
scripts,19,,,,,,,,,19,lowercase,['scripts']
phase,4,,,,,,,,,4,lowercase,['phase']
ROOT_DIR,14,,,,,,,,,14,UPPER_CASE_WITH_UNDERSCORES,"['root', 'dir']"
one_elem,2,,,,,,,,,2,lower_case_with_underscores,"['one', 'elem']"
before_val,4,,,,,,,,,4,lower_case_with_underscores,"['before', 'val']"
test_pv,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'pv']"
Bresult,1,,,,,,,,,1,CapitalizedWords,['bresult']
testOnesNonArray,1,1,,,,,,,,,mixedCase,"['test', 'ones', 'non', 'array']"
astrides,3,,,,,,,,,3,lowercase,['astrides']
need_rewrite,3,,,,,,,,,3,lower_case_with_underscores,"['need', 'rewrite']"
QA,2,,,,,,,,,2,UPPERCASE,"['q', 'a']"
test_loss_of_precision,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'loss', 'of', 'precision']"
shape_as,1,1,,,,,,,,,lower_case_with_underscores,"['shape', 'as']"
getmaskarray,45,1,,3,,,,,,41,lowercase,['getmaskarray']
distutils_all,3,,,,,,,,,3,lower_case_with_underscores,"['distutils', 'all']"
AttributeError,131,,,,,,,,,131,CapitalizedWords,"['attribute', 'error']"
test_pi,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'pi']"
inout,5,,,,,,,,,5,lowercase,['inout']
test_int_raise_behaviour,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'int', 'raise', 'behaviour']"
test_dtype_posttuple,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'dtype', 'posttuple']"
clean_bootstrap,1,1,,,,,,,,,lower_case_with_underscores,"['clean', 'bootstrap']"
keywords,1,,,,,,1,,,,lowercase,['keywords']
test_poly2herm,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'poly2herm']"
envlist,2,,,,,,,,,2,lowercase,['envlist']
d2,75,,,,,,,,,75,lowercase,['d2']
d3,6,,,,,,,,,6,lowercase,['d3']
d0,15,,,,,,,,,15,lowercase,['d0']
d1,124,,,,,,,,,124,lowercase,['d1']
register_func,1,1,,,,,,,,,lower_case_with_underscores,"['register', 'func']"
kron,12,1,,1,,,,,,10,lowercase,['kron']
check_complex_type,2,1,,,,,,,,1,lower_case_with_underscores,"['check', 'complex', 'type']"
_is_r2000,1,1,,,,,,,,,lower_case_with_underscores,"['is', 'r2000']"
findf90modules,3,1,,,,,,,,2,lowercase,['findf90modules']
append_fields,9,1,,2,,,,,,6,lower_case_with_underscores,"['append', 'fields']"
test_mixed_arithmetic,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'mixed', 'arithmetic']"
has_f2py2e,3,,,,,,,,,3,lower_case_with_underscores,"['has', 'f2py2e']"
parent_package,45,,,,,,,,,45,lower_case_with_underscores,"['parent', 'package']"
sdist_checked,2,,1,,,,,,,1,lower_case_with_underscores,"['sdist', 'checked']"
do,21,12,,,,,,,,9,lowercase,['do']
dl,41,,,,,,,,,41,lowercase,['dl']
dm,22,,,,,,,,,22,lowercase,['dm']
di,8,,,,,,,,,8,lowercase,['di']
test_chararray_rstrip,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'chararray', 'rstrip']"
dd,7,,,,,,,,,7,lowercase,['dd']
db,13,,,,,,,,,13,lowercase,['db']
dc,9,,,,,,,,,9,lowercase,['dc']
xb,2,,,,,,,,,2,lowercase,['xb']
da,10,,,,,,,,,10,lowercase,['da']
optional_returns,3,,,,,,,,,3,lower_case_with_underscores,"['optional', 'returns']"
dz,32,,,,,,,,,32,lowercase,['dz']
preline,2,,,,,,,,,2,lowercase,['preline']
dy,8,,,,,,,,,8,lowercase,['dy']
dv,16,,,,,,,,,16,lowercase,['dv']
dt,596,,,,,,,,,596,lowercase,['dt']
ds,30,,,,,,,,,30,lowercase,['ds']
dp,2,1,,,,,,,,1,lowercase,['dp']
test_2d_w_missing,2,2,,,,,,,,,lower_case_with_underscores,"['test', '2d', 'w', 'missing']"
mylist,4,,,,,,,,,4,lowercase,['mylist']
test_legtrim,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'legtrim']"
test_out_subok,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'out', 'subok']"
isainfo_n,1,,,,,,1,,,,lower_case_with_underscores,"['isainfo', 'n']"
TestSubscripting,1,,1,,,,,,,,CapitalizedWords,"['test', 'subscripting']"
isainfo_b,1,,,,,,1,,,,lower_case_with_underscores,"['isainfo', 'b']"
TestStats,1,,1,,,,,,,,CapitalizedWords,"['test', 'stats']"
get_default_fcompiler,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'default', 'fcompiler']"
analytical,2,,,,,,,,,2,lowercase,['analytical']
test_nonequivalent_record,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'nonequivalent', 'record']"
test_compress,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'compress']"
test_3,2,2,,,,,,,,,lower_case_with_underscores,"['test', '3']"
test_filename_fileobj,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'filename', 'fileobj']"
test_invalid_args_tuple,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'invalid', 'args', 'tuple']"
call_task,4,,,1,,,,,,3,lower_case_with_underscores,"['call', 'task']"
del_list,2,,,,,,,,,2,lower_case_with_underscores,"['del', 'list']"
exp_format,6,,,,,,,,,6,lower_case_with_underscores,"['exp', 'format']"
test_legadd,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'legadd']"
depends,51,,,,,,10,,,41,lowercase,['depends']
test_find,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'find']"
f2py_ext,1,,,1,,,,,,,lower_case_with_underscores,"['f2py', 'ext']"
w1,20,,,,,,,,,20,lowercase,['w1']
w0,4,,,,,,,,,4,lowercase,['w0']
test_datafriendly_mul_arrays,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'datafriendly', 'mul', 'arrays']"
intdata,5,,,,,,,,,5,lowercase,['intdata']
ArithmeticError,6,,,,,,,,,6,CapitalizedWords,"['arithmetic', 'error']"
asunicode,9,2,,3,,,,,,4,lowercase,['asunicode']
compress_rows,1,1,,,,,,,,,lower_case_with_underscores,"['compress', 'rows']"
curapi_hash,5,,,,,,,,,5,lower_case_with_underscores,"['curapi', 'hash']"
intel_32bit_version_strings,2,,,,,,,,,2,lower_case_with_underscores,"['intel', '32bit', 'version', 'strings']"
testcode_wincrypt,2,1,,,,,,,,1,lower_case_with_underscores,"['testcode', 'wincrypt']"
il4,2,,,,,,,,,2,lowercase,['il4']
_num_fromflags,2,1,,,,,,,,1,lower_case_with_underscores,"['num', 'fromflags']"
il2,2,,,,,,,,,2,lowercase,['il2']
il3,3,,,,,,,,,3,lowercase,['il3']
constants_str,6,,,,,,,,,6,lower_case_with_underscores,"['constants', 'str']"
props,7,,,,,,,,,7,lowercase,['props']
test_neginf,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'neginf']"
TestDocs,1,,1,,,,,,,,CapitalizedWords,"['test', 'docs']"
wb,4,,,,,,,,,4,lowercase,['wb']
wa,8,,,,,,,,,8,lowercase,['wa']
wo,2,,,,,,,,,2,lowercase,['wo']
wn,8,,,,,,,,,8,lowercase,['wn']
_lkup,2,,,,,,,,,2,lowercase,['lkup']
TestFmin,1,,1,,,,,,,,CapitalizedWords,"['test', 'fmin']"
has_numpy_distutils,8,,,,,,,,,8,lower_case_with_underscores,"['has', 'numpy', 'distutils']"
generate_def,3,1,,,,,,,,2,lower_case_with_underscores,"['generate', 'def']"
ctypes,32,,,3,,,,,,29,lowercase,['ctypes']
packages,8,,,,,,,,,8,lowercase,['packages']
wz,4,,,,,,,,,4,lowercase,['wz']
trim_zeros,6,1,,1,,,,,,4,lower_case_with_underscores,"['trim', 'zeros']"
c2buildvalue_map,6,,,,,,,,,6,lower_case_with_underscores,"['c2buildvalue', 'map']"
cos,31,,,1,,,,,,30,lowercase,['cos']
test_record_3,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'record', '3']"
cov,65,2,,1,,,3,,,59,lowercase,['cov']
test_functions,3,,,,,,,,,3,lower_case_with_underscores,"['test', 'functions']"
test_bmat_nondefault_str,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'bmat', 'nondefault', 'str']"
test_lagvander2d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'lagvander2d']"
test_tril_triu_dtype,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'tril', 'triu', 'dtype']"
_assert_equal_on_sequences,3,1,,,,,,,,2,lower_case_with_underscores,"['assert', 'equal', 'on', 'sequences']"
py3k,3,,,2,,,,,,1,lowercase,['py3k']
result_var,3,,,,,,1,,,2,lower_case_with_underscores,"['result', 'var']"
idirs,17,,,,,,,,,17,lowercase,['idirs']
col,20,,,,,,,,,20,lowercase,['col']
get_objects,4,,,,,,,,,4,lower_case_with_underscores,"['get', 'objects']"
DEFAULT_BUFFER_SIZE,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['default', 'buffer', 'size']"
flatcount,3,,,,,,,,,3,lowercase,['flatcount']
edge_items,7,,,,,,,,,7,lower_case_with_underscores,"['edge', 'items']"
command_posix,4,,,,,,,,,4,lower_case_with_underscores,"['command', 'posix']"
ref_d,2,,,,,,,,,2,lower_case_with_underscores,"['ref', 'd']"
TestSizeSumExample,1,,1,,,,,,,,CapitalizedWords,"['test', 'size', 'sum', 'example']"
ENABLE_SEPARATE_COMPILATION,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['enable', 'separate', 'compilation']"
getnm,3,1,,,,,,,,2,lowercase,['getnm']
array_max,2,,,,,,,,,2,lower_case_with_underscores,"['array', 'max']"
op_axes_list,2,,,,,,,,,2,lower_case_with_underscores,"['op', 'axes', 'list']"
test_subclass_repr,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'subclass', 'repr']"
polynomial,29,,,28,,,,,,1,lowercase,['polynomial']
TestULP,1,,1,,,,,,,,CapitalizedWords,"['test', 'ul', 'p']"
TestPtp,1,,1,,,,,,,,CapitalizedWords,"['test', 'ptp']"
rfftf,1,,,,,,,,,1,lowercase,['rfftf']
test_deepcopy,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'deepcopy']"
test_drop_fields,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'drop', 'fields']"
rfftb,1,,,,,,,,,1,lowercase,['rfftb']
test_assigning_docstring,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'assigning', 'docstring']"
rfftn,2,1,,,,,,,,1,lowercase,['rfftn']
test_one_off,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'one', 'off']"
test_shuffle_masked,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'shuffle', 'masked']"
rffti,2,,,,,,,,,2,lowercase,['rffti']
_is_Am5x86,1,1,,,,,,,,,ugly,"['is', 'am5x86']"
dll_file,7,,,,,,,,,7,lower_case_with_underscores,"['dll', 'file']"
uc_update,3,,,,,,,,,3,lower_case_with_underscores,"['uc', 'update']"
flexible,2,,,,,,,,,2,lowercase,['flexible']
VisibleDeprecationWarning,4,,1,1,,,,,,2,CapitalizedWords,"['visible', 'deprecation', 'warning']"
TestEigvals,1,,1,,,,,,,,CapitalizedWords,"['test', 'eigvals']"
get_python_inc,5,,,,,,,,,5,lower_case_with_underscores,"['get', 'python', 'inc']"
timedeltaonly,3,,,,,,,,,3,lowercase,['timedeltaonly']
tst_isclose_allclose,2,1,,,,,,,,1,lower_case_with_underscores,"['tst', 'isclose', 'allclose']"
ALLOCATIONGRANULARITY,1,,,,,,,,,1,UPPERCASE,"['allocationgranularit', 'y']"
test_construction,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'construction']"
test_nanvar,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'nanvar']"
lcov_html,1,,,,,,,,,1,lower_case_with_underscores,"['lcov', 'html']"
apply_along_axis,14,2,,2,,,,,,10,lower_case_with_underscores,"['apply', 'along', 'axis']"
are_inf,2,,,,,,,,,2,lower_case_with_underscores,"['are', 'inf']"
MAJOR,2,,,,,,,,,2,UPPERCASE,"['majo', 'r']"
__test_types,4,,,,,,,,,4,lower_case_with_underscores,"['test', 'types']"
test_binomial,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'binomial']"
reciprocal,2,,,,,,,,,2,lowercase,['reciprocal']
gnu,4,,,1,,,,,,3,lowercase,['gnu']
plot_formats,1,,,,,,,,,1,lower_case_with_underscores,"['plot', 'formats']"
test_array_interface,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'array', 'interface']"
nsteps,6,,,,,,,,,6,lowercase,['nsteps']
test_read_version_1_0_bad_magic,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'read', 'version', '1', '0', 'bad', 'magic']"
typename,48,1,,,,,,,,47,lowercase,['typename']
is_f_file,4,,,,,,,,,4,lower_case_with_underscores,"['is', 'f', 'file']"
usedict,7,,,,,,,,,7,lowercase,['usedict']
property,37,,,,,,,,,37,lowercase,['property']
has_sse,2,1,,,,,,,,1,lower_case_with_underscores,"['has', 'sse']"
test_flat_element_deletion,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'flat', 'element', 'deletion']"
cont,12,,,,,,,,,12,lowercase,['cont']
conv,30,1,,,,,,,,29,lowercase,['conv']
assert_warns,54,1,,7,,,,,,46,lower_case_with_underscores,"['assert', 'warns']"
Poly2,11,,,,,,,,,11,CapitalizedWords,['poly2']
TestConversion,2,,2,,,,,,,,CapitalizedWords,"['test', 'conversion']"
dtdescr,4,,,,,,,,,4,lowercase,['dtdescr']
_DomainCheckInterval,4,,1,,,,,,,3,CapitalizedWords,"['domain', 'check', 'interval']"
cName,4,,,,,,,,,4,mixedCase,"['c', 'name']"
cond,44,1,,,,,,,,43,lowercase,['cond']
conf,67,,,,,,,,,67,lowercase,['conf']
conj,29,,,,,,,,,29,lowercase,['conj']
TestCsqrt,1,,1,,,,,,,,CapitalizedWords,"['test', 'csqrt']"
setdiff1d,12,2,,2,,,,,,8,lowercase,['setdiff1d']
positive_indices,3,,,,,,,,,3,lower_case_with_underscores,"['positive', 'indices']"
default_role,1,,,,,,,,,1,lower_case_with_underscores,"['default', 'role']"
generate_numpyconfig_h,5,1,,,,,,,,4,lower_case_with_underscores,"['generate', 'numpyconfig', 'h']"
polygrid2d,3,1,,,,,,,,2,lowercase,['polygrid2d']
_f_pyf_ext_match,2,,,,,,,,,2,lower_case_with_underscores,"['f', 'pyf', 'ext', 'match']"
TestLoadTxt,1,,1,,,,,,,,CapitalizedWords,"['test', 'load', 'txt']"
getargvalues,1,1,,,,,,,,,lowercase,['getargvalues']
check_contig,21,1,,,,,,,,20,lower_case_with_underscores,"['check', 'contig']"
has_ppro,1,1,,,,,,,,,lower_case_with_underscores,"['has', 'ppro']"
doctest,15,,,3,,,,,,12,lowercase,['doctest']
testLengthBadList,1,1,,,,,,,,,mixedCase,"['test', 'length', 'bad', 'list']"
nin,14,,,,,,,,,14,lowercase,['nin']
FULLVERSION,20,,,,,,,,,20,UPPERCASE,"['fullversio', 'n']"
nic,3,,,,,,,1,,2,lowercase,['nic']
cxx_exe,2,,,,,,,,,2,lower_case_with_underscores,"['cxx', 'exe']"
ext_languages,9,,,,,,,,,9,lower_case_with_underscores,"['ext', 'languages']"
test_iter_buffered_cast_byteswapped,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'iter', 'buffered', 'cast', 'byteswapped']"
num_include_dir,1,,,,,,,,,1,lower_case_with_underscores,"['num', 'include', 'dir']"
test_record_array_with_object_field,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'record', 'array', 'with', 'object', 'field']"
Y,6,,,,,,,,,6,B,"['', 'y']"
test_excludelist,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'excludelist']"
TestVsplit,1,,1,,,,,,,,CapitalizedWords,"['test', 'vsplit']"
_align,4,1,,,,,,,,3,lowercase,['align']
operands,78,,,,,,,,,78,lowercase,['operands']
test_integer,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'integer']"
test_dir,5,,,,,,,,,5,lower_case_with_underscores,"['test', 'dir']"
test_sq_cases,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'sq', 'cases']"
test_creation_overflow,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'creation', 'overflow']"
test_mirror2d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'mirror2d']"
get_mkl_rootdir,2,1,,,,,,,,1,lower_case_with_underscores,"['get', 'mkl', 'rootdir']"
fkeys,7,,,,,,,,,7,lowercase,['fkeys']
oldnumeric,1,,,,,,,,,1,lowercase,['oldnumeric']
is_py3,3,,,,,,,,,3,lower_case_with_underscores,"['is', 'py3']"
test_mapparms,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'mapparms']"
buildcfuncs,2,1,,,,,,,,1,lowercase,['buildcfuncs']
test_2D_array,9,9,,,,,,,,,ugly,"['test', '2d', 'array']"
assert_arctan2_ispinf,1,1,,,,,,,,,lower_case_with_underscores,"['assert', 'arctan2', 'ispinf']"
lc2,23,,,,,,,,,23,lowercase,['lc2']
lc1,18,,,,,,,,,18,lowercase,['lc1']
test_reversed_strides_result_allocation,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'reversed', 'strides', 'result', 'allocation']"
default_include_dirs,12,,,,,,3,,,9,lower_case_with_underscores,"['default', 'include', 'dirs']"
is_padding,5,,,,,,,,,5,lower_case_with_underscores,"['is', 'padding']"
rcls,11,,,,,,,,,11,lowercase,['rcls']
test_polyzero,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'polyzero']"
getboolean,1,,,,,,,,,1,lowercase,['getboolean']
test_iter_no_broadcast,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'iter', 'no', 'broadcast']"
ERR_LOG,2,,,1,,,,,,1,UPPER_CASE_WITH_UNDERSCORES,"['err', 'log']"
get_package_dir,6,,,,,,,,,6,lower_case_with_underscores,"['get', 'package', 'dir']"
test_cov_parameters,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'cov', 'parameters']"
finish_arg,3,1,,,,,,,,2,lower_case_with_underscores,"['finish', 'arg']"
test_choice_uniform_noreplace,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'choice', 'uniform', 'noreplace']"
customize_cmd,7,,,,,,,,,7,lower_case_with_underscores,"['customize', 'cmd']"
is_valid,24,,,,,,,,,24,lower_case_with_underscores,"['is', 'valid']"
real_indices,5,,,,,,,,,5,lower_case_with_underscores,"['real', 'indices']"
test_masked_binary_operations,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'masked', 'binary', 'operations']"
testProdNonContainer,1,1,,,,,,,,,mixedCase,"['test', 'prod', 'non', 'container']"
new_cfg,3,,,,,,,,,3,lower_case_with_underscores,"['new', 'cfg']"
copy_file,9,,,2,,,,,,7,lower_case_with_underscores,"['copy', 'file']"
test_timedelta64,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'timedelta64']"
osname,11,,,,,,1,,,10,lowercase,['osname']
ComplexWarning,8,,1,,,,,,,7,CapitalizedWords,"['complex', 'warning']"
help_options,6,,,,,,,,,6,lower_case_with_underscores,"['help', 'options']"
_getmembers,3,1,,,,,,,,2,lowercase,['getmembers']
test_polygrid3d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'polygrid3d']"
test_inout_2seq,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'inout', '2seq']"
l_and,87,1,,,,,,,,86,lower_case_with_underscores,"['l', 'and']"
aran,15,,,,,,,,,15,lowercase,['aran']
rvals,5,,,,,,,,,5,lowercase,['rvals']
_ZIP_PREFIX,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['zip', 'prefix']"
dst_name,3,,,,,,,,,3,lower_case_with_underscores,"['dst', 'name']"
space_re,2,,,,,,,,,2,lower_case_with_underscores,"['space', 're']"
install_data,6,,1,3,,,,,,2,lower_case_with_underscores,"['install', 'data']"
_assertSquareness,1,1,,,,,,,,,mixedCase,"['assert', 'squareness']"
arange,1121,,,13,,,,,,1108,lowercase,['arange']
globbed_x11_dir,3,,,,,,,,,3,lower_case_with_underscores,"['globbed', 'x11', 'dir']"
filelineno,2,,,,,,,,,2,lowercase,['filelineno']
sparse,13,,,,,,6,,,7,lowercase,['sparse']
_display,6,,,,,,,,,6,lowercase,['display']
dir_env_var,27,,,,,,,,,27,lower_case_with_underscores,"['dir', 'env', 'var']"
grouplist,36,,,,,,,,3,33,lowercase,['grouplist']
outmask,24,,,,,,,,,24,lowercase,['outmask']
root_dir,5,,,,,,,,,5,lower_case_with_underscores,"['root', 'dir']"
test_InvalidFile,5,4,,,,,,,,1,ugly,"['test', 'invalidfile']"
netloc,14,,,,,,,,,14,lowercase,['netloc']
sixu,103,2,,8,,,,,,93,lowercase,['sixu']
test_other_delimiter,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'other', 'delimiter']"
installed_pkg_config,5,,,,,,,,,5,lower_case_with_underscores,"['installed', 'pkg', 'config']"
hypot,11,,,,,,,,,11,lowercase,['hypot']
dgelsd,2,,,,,,,,,2,lowercase,['dgelsd']
flatten,66,1,,,,,20,,,45,lowercase,['flatten']
_test_argv,3,1,,,,,,,,2,lower_case_with_underscores,"['test', 'argv']"
TestTrilIndicesFrom,1,,1,,,,,,,,CapitalizedWords,"['test', 'tril', 'indices', 'from']"
_arr,10,,,,,,,,,10,lowercase,['arr']
test_copy_detection_zero_dim,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'copy', 'detection', 'zero', 'dim']"
FloatType,1,,,,,,,,,1,CapitalizedWords,"['float', 'type']"
comments,45,,,,,,9,,,36,lowercase,['comments']
link_shared_object,3,,,,,,,,,3,lower_case_with_underscores,"['link', 'shared', 'object']"
_arg,30,,,,,,,,,30,lowercase,['arg']
run_c_code,7,,,,,,,,,7,lower_case_with_underscores,"['run', 'c', 'code']"
_roots,8,1,,,,,,,,7,lowercase,['roots']
