name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
generate_config_yml,2,,,1,,,,,,1,lower_case_with_underscores,"['generate', 'config', 'yml']"
CHECKED_IN_FILE,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['checked', 'in', 'file']"
REGENERATION_SCRIPT,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['regeneration', 'script']"
PARENT_DIR,3,,,,,,,,,3,UPPER_CASE_WITH_UNDERSCORES,"['parent', 'dir']"
basename,46,,,,,2,,,,44,lowercase,['basename']
README_PATH,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['readme', 'path']"
ERROR_MESSAGE_TEMPLATE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['error', 'message', 'template']"
check_consistency,2,1,,,,,,,,1,lower_case_with_underscores,"['check', 'consistency']"
_,1433,,,,1,128,,,,1304,ugly,[]
temp_filename,4,,,,,,,,,4,lower_case_with_underscores,"['temp', 'filename']"
mkstemp,5,,,,,,,,,5,lowercase,['mkstemp']
fh,11,,,,,1,,,,10,lowercase,['fh']
stitch_sources,3,1,,,,,,,,2,lower_case_with_underscores,"['stitch', 'sources']"
check_call,18,,,1,,,,,,17,lower_case_with_underscores,"['check', 'call']"
CalledProcessError,10,,,,,,,,,10,CapitalizedWords,"['called', 'process', 'error']"
namedtuple,160,,,38,,,,,,122,lowercase,['namedtuple']
cimodel,67,,,53,,,,,,14,lowercase,['cimodel']
data,2349,,,80,,148,20,,,2101,lowercase,['data']
binary_build_definitions,7,,,1,,,,1,,5,lower_case_with_underscores,"['binary', 'build', 'definitions']"
pytorch_build_definitions,3,,,1,,,,1,,1,lower_case_with_underscores,"['pytorch', 'build', 'definitions']"
simple,49,3,,29,,,,,,17,lowercase,['simple']
android_definitions,2,,,1,,,,,,1,lower_case_with_underscores,"['android', 'definitions']"
bazel_definitions,2,,,1,,,,,,1,lower_case_with_underscores,"['bazel', 'definitions']"
binary_smoketest,2,,,1,,,,,,1,lower_case_with_underscores,"['binary', 'smoketest']"
docker_definitions,2,,,1,,,,,,1,lower_case_with_underscores,"['docker', 'definitions']"
ge_config_tests,2,,,1,,,,,,1,lower_case_with_underscores,"['ge', 'config', 'tests']"
