name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
mock_regions,30,,,,,,,,,30,lower_case_with_underscores,"['mock', 'regions']"
mock_projects,30,,,,,,,,,30,lower_case_with_underscores,"['mock', 'projects']"
DataprocClusterDeleteOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['dataproc', 'cluster', 'delete', 'operator', 'test']"
DataProcHadoopOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['data', 'proc', 'hadoop', 'operator', 'test']"
test_hook_correct_region,9,9,,,,,,,,,lower_case_with_underscores,"['test', 'hook', 'correct', 'region']"
test_dataproc_job_id_is_set,9,9,,,,,,,,,lower_case_with_underscores,"['test', 'dataproc', 'job', 'id', 'is', 'set']"
DataProcHiveOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['data', 'proc', 'hive', 'operator', 'test']"
DataProcPySparkOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['data', 'proc', 'py', 'spark', 'operator', 'test']"
DataProcSparkOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['data', 'proc', 'spark', 'operator', 'test']"
DataprocWorkflowTemplateInstantiateOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['dataproc', 'workflow', 'template', 'instantiate', 'operator', 'test']"
mock_workflows,16,,,,,,,,,16,lower_case_with_underscores,"['mock', 'workflows']"
test_workflow,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'workflow']"
MockHook,16,,,,,,,,,16,CapitalizedWords,"['mock', 'hook']"
template_name,4,,,,,,,,,4,lower_case_with_underscores,"['template', 'name']"
DataprocWorkflowTemplateInstantiateInlineOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['dataproc', 'workflow', 'template', 'instantiate', 'inline', 'operator', 'test']"
test_iniline_workflow,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'iniline', 'workflow']"
discord_webhook_operator,2,,,2,,,,,,,lower_case_with_underscores,"['discord', 'webhook', 'operator']"
TestDiscordWebhookOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'discord', 'webhook', 'operator']"
druid_operator,2,,,2,,,,,,,lower_case_with_underscores,"['druid', 'operator']"
TestDruidOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'druid', 'operator']"
test_read_spec_from_file,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'read', 'spec', 'from', 'file']"
read_data,19,,,,,,19,,,,lower_case_with_underscores,"['read', 'data']"
test_render_template,19,19,,,,,,,,,lower_case_with_underscores,"['test', 'render', 'template']"
json_str,4,,,,,,,,,4,lower_case_with_underscores,"['json', 'str']"
ecs_operator,2,,,2,,,,,,,lower_case_with_underscores,"['ecs', 'operator']"
TestECSOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'ecs', 'operator']"
ecs,59,,,,,,,,,59,lowercase,['ecs']
resp_failures,6,,,,,,,,,6,lower_case_with_underscores,"['resp', 'failures']"
test_check_success_tasks_raises_multiple,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'check', 'success', 'tasks', 'raises', 'multiple']"
test_host_terminated_raises,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'host', 'terminated', 'raises']"
ADD_STEPS_SUCCESS_RETURN,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['add', 'steps', 'success', 'return']"
TestEmrAddStepsOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'emr', 'add', 'steps', 'operator']"
emr_client_mock,34,,,,,,,,,34,lower_case_with_underscores,"['emr', 'client', 'mock']"
expected_args,8,,,,,,,,,8,lower_case_with_underscores,"['expected', 'args']"
test_execute_returns_step_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'returns', 'step', 'id']"
emr_session_mock,12,,,,,,,,,12,lower_case_with_underscores,"['emr', 'session', 'mock']"
boto3_session_mock,27,,,,,,,,,27,lower_case_with_underscores,"['boto3', 'session', 'mock']"
RUN_JOB_FLOW_SUCCESS_RETURN,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['run', 'job', 'flow', 'success', 'return']"
TestEmrCreateJobFlowOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'emr', 'create', 'job', 'flow', 'operator']"
test_execute_returns_job_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'returns', 'job', 'id']"
TERMINATE_SUCCESS_RETURN,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['terminate', 'success', 'return']"
TestEmrTerminateJobFlowOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'emr', 'terminate', 'job', 'flow', 'operator']"
mock_emr_client,20,,,,,,,,,20,lower_case_with_underscores,"['mock', 'emr', 'client']"
mock_emr_session,18,,,,,,,,,18,lower_case_with_underscores,"['mock', 'emr', 'session']"
test_execute_terminates_the_job_flow_and_does_not_error,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'terminates', 'the', 'job', 'flow', 'and', 'does', 'not', 'error']"
file_to_gcs,2,,,2,,,,,,,lower_case_with_underscores,"['file', 'to', 'gcs']"
TestFileToGcsOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'file', 'to', 'gcs', 'operator']"
file_to_wasb,2,,,2,,,,,,,lower_case_with_underscores,"['file', 'to', 'wasb']"
TestFileToWasbOperator,2,,2,,,,,,,,CapitalizedWords,"['test', 'file', 'to', 'wasb', 'operator']"
column_family,2,,,2,,,,,,,lower_case_with_underscores,"['column', 'family']"
MaxVersionsGCRule,6,,,2,,,,,,4,CapitalizedWords,"['max', 'versions', 'gc', 'rule']"
PROJECT_ID,328,,,3,,,,,,325,UPPER_CASE_WITH_UNDERSCORES,"['project', 'id']"
INSTANCE_ID,212,,,,,,,,,212,UPPER_CASE_WITH_UNDERSCORES,"['instance', 'id']"
CLUSTER_ZONE,14,,,,,,,,,14,UPPER_CASE_WITH_UNDERSCORES,"['cluster', 'zone']"
NODES,22,,,,,,,,,22,UPPERCASE,"['node', 's']"
TABLE_ID,56,,,,,,,,,56,UPPER_CASE_WITH_UNDERSCORES,"['table', 'id']"
INITIAL_SPLIT_KEYS,20,,,,,,,,,20,UPPER_CASE_WITH_UNDERSCORES,"['initial', 'split', 'keys']"
EMPTY_COLUMN_FAMILIES,22,,,,,,,,,22,UPPER_CASE_WITH_UNDERSCORES,"['empty', 'column', 'families']"
BigtableInstanceCreateTest,2,,2,,,,,,,,CapitalizedWords,"['bigtable', 'instance', 'create', 'test']"
test_empty_attribute,12,12,,,,,,,,,lower_case_with_underscores,"['test', 'empty', 'attribute']"
missing_attribute,24,,,,,12,,,,12,lower_case_with_underscores,"['missing', 'attribute']"
testcase_func_name,12,,,,,,12,,,,lower_case_with_underscores,"['testcase', 'func', 'name']"
test_create_instance_that_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'instance', 'that', 'exists']"
test_create_instance_that_exists_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'instance', 'that', 'exists', 'empty', 'project', 'id']"
test_different_error_reraised,8,8,,,,,,,,,lower_case_with_underscores,"['test', 'different', 'error', 'reraised']"
BigtableClusterUpdateTest,2,,2,,,,,,,,CapitalizedWords,"['bigtable', 'cluster', 'update', 'test']"
test_updating_cluster_but_instance_does_not_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'updating', 'cluster', 'but', 'instance', 'does', 'not', 'exists']"
test_updating_cluster_but_instance_does_not_exists_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'updating', 'cluster', 'but', 'instance', 'does', 'not', 'exists', 'empty', 'project', 'id']"
test_updating_cluster_that_does_not_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'updating', 'cluster', 'that', 'does', 'not', 'exists']"
test_updating_cluster_that_does_not_exists_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'updating', 'cluster', 'that', 'does', 'not', 'exists', 'empty', 'project', 'id']"
BigtableInstanceDeleteTest,2,,2,,,,,,,,CapitalizedWords,"['bigtable', 'instance', 'delete', 'test']"
test_delete_execute,8,8,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'execute']"
test_delete_execute_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'execute', 'empty', 'project', 'id']"
test_deleting_instance_that_doesnt_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'deleting', 'instance', 'that', 'doesnt', 'exists']"
test_deleting_instance_that_doesnt_exists_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'deleting', 'instance', 'that', 'doesnt', 'exists', 'empty', 'project', 'id']"
BigtableTableDeleteTest,2,,2,,,,,,,,CapitalizedWords,"['bigtable', 'table', 'delete', 'test']"
test_deleting_table_that_doesnt_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'deleting', 'table', 'that', 'doesnt', 'exists']"
test_deleting_table_that_doesnt_exists_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'deleting', 'table', 'that', 'doesnt', 'exists', 'empty', 'project', 'id']"
test_deleting_table_when_instance_doesnt_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'deleting', 'table', 'when', 'instance', 'doesnt', 'exists']"
BigtableTableCreateTest,2,,2,,,,,,,,CapitalizedWords,"['bigtable', 'table', 'create', 'test']"
test_create_execute,4,4,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'execute']"
test_instance_not_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'instance', 'not', 'exists']"
test_creating_table_that_exists,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'creating', 'table', 'that', 'exists']"
test_creating_table_that_exists_empty_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'creating', 'table', 'that', 'exists', 'empty', 'project', 'id']"
test_creating_table_that_exists_with_different_column_families_ids_in_the_table,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'creating', 'table', 'that', 'exists', 'with', 'different', 'column', 'families', 'ids', 'in', 'the', 'table']"
test_creating_table_that_exists_with_different_column_families_gc_rule_in__table,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'creating', 'table', 'that', 'exists', 'with', 'different', 'column', 'families', 'gc', 'rule', 'in', '', 'table']"
cf_mock,6,,,,,,,,,6,lower_case_with_underscores,"['cf', 'mock']"
BigtableWaitForTableReplicationTest,2,,2,,,,,,,,CapitalizedWords,"['bigtable', 'wait', 'for', 'table', 'replication', 'test']"
test_wait_no_instance,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'wait', 'no', 'instance']"
test_wait_no_table,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'wait', 'no', 'table']"
test_wait_not_ready,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'wait', 'not', 'ready']"
test_wait_ready,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'wait', 'ready']"
test_gcp_bigtable_operator_system_helper,2,,,2,,,,,,,lower_case_with_underscores,"['test', 'gcp', 'bigtable', 'operator', 'system', 'helper']"
GCPBigtableTestHelper,8,,2,2,,,,,,4,CapitalizedWords,"['gcp', 'bigtable', 'test', 'helper']"
base_gcp_system_test_case,27,,,27,,,,,,,lower_case_with_underscores,"['base', 'gcp', 'system', 'test', 'case']"
SKIP_TEST_WARNING,46,,,21,,,,,,25,UPPER_CASE_WITH_UNDERSCORES,"['skip', 'test', 'warning']"
DagGcpSystemTestCase,79,,2,23,,,,,,54,CapitalizedWords,"['dag', 'gcp', 'system', 'test', 'case']"
gcp_authenticator,170,,,40,,,,,,130,lower_case_with_underscores,"['gcp', 'authenticator']"
GCP_BIGTABLE_KEY,8,,,2,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'bigtable', 'key']"
BigTableExampleDagsSystemTest,6,,2,,,,,,,4,CapitalizedWords,"['big', 'table', 'example', 'dags', 'system', 'test']"
require_local_executor,11,,,,,2,3,,,6,lower_case_with_underscores,"['require', 'local', 'executor']"
gcp_key,51,,,,,6,33,,,12,lower_case_with_underscores,"['gcp', 'key']"
test_run_example_dag_gcs_bigtable,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'dag', 'gcs', 'bigtable']"
_run_dag,29,2,,,,,,,,27,lower_case_with_underscores,"['run', 'dag']"
gcp_authenticate,47,2,,,,,,,,45,lower_case_with_underscores,"['gcp', 'authenticate']"
gcp_revoke_authentication,32,2,,,,,,,,30,lower_case_with_underscores,"['gcp', 'revoke', 'authentication']"
skip_check,25,2,,,,,,,,23,lower_case_with_underscores,"['skip', 'check']"
GcpAuthenticator,52,,2,17,,,,,,33,CapitalizedWords,"['gcp', 'authenticator']"
GCP_SPANNER_KEY,16,,,6,,,,,,10,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'spanner', 'key']"
logging_command_executor,15,,,15,,,,,,,lower_case_with_underscores,"['logging', 'command', 'executor']"
LoggingCommandExecutor,32,,2,15,,,,,,15,CapitalizedWords,"['logging', 'command', 'executor']"
execute_cmd,89,2,,,,,,,,87,lower_case_with_underscores,"['execute', 'cmd']"
gcp_store_authentication,19,2,,,,,,,,17,lower_case_with_underscores,"['gcp', 'store', 'authentication']"
gcp_restore_authentication,21,2,,,,,,,,19,lower_case_with_underscores,"['gcp', 'restore', 'authentication']"
RESOURCE_ID,42,,,,,,,,,42,UPPER_CASE_WITH_UNDERSCORES,"['resource', 'id']"
GceInstanceStartTest,2,,2,,,,,,,,CapitalizedWords,"['gce', 'instance', 'start', 'test']"
test_instance_start,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'instance', 'start']"
test_instance_start_with_templates,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'instance', 'start', 'with', 'templates']"
test_start_should_throw_ex_when_missing_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'start', 'should', 'throw', 'ex', 'when', 'missing', 'project', 'id']"
test_start_should_not_throw_ex_when_project_id_None,2,2,,,,,,,,,ugly,"['test', 'start', 'should', 'not', 'throw', 'ex', 'when', 'project', 'id', 'none']"
test_start_should_throw_ex_when_missing_zone,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'start', 'should', 'throw', 'ex', 'when', 'missing', 'zone']"
test_start_should_throw_ex_when_missing_resource_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'start', 'should', 'throw', 'ex', 'when', 'missing', 'resource', 'id']"
GceInstanceStopTest,2,,2,,,,,,,,CapitalizedWords,"['gce', 'instance', 'stop', 'test']"
test_instance_stop,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'instance', 'stop']"
test_instance_stop_with_templates,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'instance', 'stop', 'with', 'templates']"
test_stop_should_throw_ex_when_missing_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'stop', 'should', 'throw', 'ex', 'when', 'missing', 'project', 'id']"
test_stop_should_not_throw_ex_when_project_id_none,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'stop', 'should', 'not', 'throw', 'ex', 'when', 'project', 'id', 'none']"
test_stop_should_throw_ex_when_missing_zone,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'stop', 'should', 'throw', 'ex', 'when', 'missing', 'zone']"
test_stop_should_throw_ex_when_missing_resource_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'stop', 'should', 'throw', 'ex', 'when', 'missing', 'resource', 'id']"
GceInstanceSetMachineTypeTest,2,,2,,,,,,,,CapitalizedWords,"['gce', 'instance', 'set', 'machine', 'type', 'test']"
test_set_machine_type,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type']"
test_set_machine_type_with_templates,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'with', 'templates']"
test_set_machine_type_should_throw_ex_when_missing_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'should', 'throw', 'ex', 'when', 'missing', 'project', 'id']"
test_set_machine_type_should_not_throw_ex_when_project_id_none,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'should', 'not', 'throw', 'ex', 'when', 'project', 'id', 'none']"
test_set_machine_type_should_throw_ex_when_missing_zone,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'should', 'throw', 'ex', 'when', 'missing', 'zone']"
test_set_machine_type_should_throw_ex_when_missing_resource_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'should', 'throw', 'ex', 'when', 'missing', 'resource', 'id']"
test_set_machine_type_should_throw_ex_when_missing_machine_type,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'should', 'throw', 'ex', 'when', 'missing', 'machine', 'type']"
MOCK_OP_RESPONSE,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['mock', 'op', 'response']"
test_set_machine_type_should_handle_and_trim_gce_error,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'machine', 'type', 'should', 'handle', 'and', 'trim', 'gce', 'error']"
GCE_INSTANCE_TEMPLATE_NAME,24,,,,,,,,,24,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'name']"
GCE_INSTANCE_TEMPLATE_NEW_NAME,24,,,,,,,,,24,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'new', 'name']"
GCE_INSTANCE_TEMPLATE_REQUEST_ID,12,,,,,,,,,12,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'request', 'id']"
GCE_INSTANCE_TEMPLATE_BODY_GET,22,,,,,,,,,22,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'body', 'get']"
GCE_INSTANCE_TEMPLATE_BODY_INSERT,18,,,,,,,,,18,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'body', 'insert']"
GCE_INSTANCE_TEMPLATE_BODY_GET_NEW,42,,,,,,,,,42,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'body', 'get', 'new']"
GceInstanceTemplateCopyTest,2,,2,,,,,,,,CapitalizedWords,"['gce', 'instance', 'template', 'copy', 'test']"
test_successful_copy_template,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template']"
test_successful_copy_template_missing_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template', 'missing', 'project', 'id']"
test_idempotent_copy_template_when_already_copied,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'idempotent', 'copy', 'template', 'when', 'already', 'copied']"
test_successful_copy_template_with_request_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template', 'with', 'request', 'id']"
test_successful_copy_template_with_description_fields,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template', 'with', 'description', 'fields']"
body_insert,32,,,,,,,,,32,lower_case_with_underscores,"['body', 'insert']"
test_copy_with_some_validation_warnings,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'copy', 'with', 'some', 'validation', 'warnings']"
test_successful_copy_template_with_updated_nested_fields,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template', 'with', 'updated', 'nested', 'fields']"
test_successful_copy_template_with_smaller_array_fields,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template', 'with', 'smaller', 'array', 'fields']"
test_successful_copy_template_with_bigger_array_fields,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'copy', 'template', 'with', 'bigger', 'array', 'fields']"
test_missing_name,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'missing', 'name']"
GCE_INSTANCE_TEMPLATE_SOURCE_URL,22,,,,,,,,,22,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'source', 'url']"
GCE_INSTANCE_TEMPLATE_OTHER_URL,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'other', 'url']"
GCE_INSTANCE_TEMPLATE_NON_EXISTING_URL,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'non', 'existing', 'url']"
GCE_INSTANCE_TEMPLATE_DESTINATION_URL,22,,,,,,,,,22,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'template', 'destination', 'url']"
GCE_INSTANCE_GROUP_MANAGER_GET,16,,,,,,,,,16,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'group', 'manager', 'get']"
GCE_INSTANCE_GROUP_MANAGER_EXPECTED_PATCH,14,,,,,,,,,14,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'group', 'manager', 'expected', 'patch']"
GCE_INSTANCE_GROUP_MANAGER_REQUEST_ID,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'group', 'manager', 'request', 'id']"
GCE_INSTANCE_GROUP_MANAGER_UPDATE_POLICY,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['gce', 'instance', 'group', 'manager', 'update', 'policy']"
GceInstanceGroupManagerUpdateTest,2,,2,,,,,,,,CapitalizedWords,"['gce', 'instance', 'group', 'manager', 'update', 'test']"
test_successful_instance_group_update,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'instance', 'group', 'update']"
test_successful_instance_group_update_missing_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'instance', 'group', 'update', 'missing', 'project', 'id']"
test_successful_instance_group_update_no_instance_template_field,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'instance', 'group', 'update', 'no', 'instance', 'template', 'field']"
instance_group_manager_no_template,6,,,,,,,,,6,lower_case_with_underscores,"['instance', 'group', 'manager', 'no', 'template']"
expected_patch_no_instance_template,6,,,,,,,,,6,lower_case_with_underscores,"['expected', 'patch', 'no', 'instance', 'template']"
test_successful_instance_group_update_no_versions_field,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'instance', 'group', 'update', 'no', 'versions', 'field']"
instance_group_manager_no_versions,6,,,,,,,,,6,lower_case_with_underscores,"['instance', 'group', 'manager', 'no', 'versions']"
expected_patch_no_versions,6,,,,,,,,,6,lower_case_with_underscores,"['expected', 'patch', 'no', 'versions']"
test_successful_instance_group_update_with_update_policy,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'instance', 'group', 'update', 'with', 'update', 'policy']"
expected_patch_with_update_policy,6,,,,,,,,,6,lower_case_with_underscores,"['expected', 'patch', 'with', 'update', 'policy']"
test_successful_instance_group_update_with_request_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'successful', 'instance', 'group', 'update', 'with', 'request', 'id']"
test_try_to_use_api_v1,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'try', 'to', 'use', 'api', 'v1']"
test_try_to_use_non_existing_template,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'try', 'to', 'use', 'non', 'existing', 'template']"
test_gcp_compute_operator_system_helper,2,,,2,,,,,,,lower_case_with_underscores,"['test', 'gcp', 'compute', 'operator', 'system', 'helper']"
GCPComputeTestHelper,10,,2,2,,,,,,6,CapitalizedWords,"['gcp', 'compute', 'test', 'helper']"
GCP_COMPUTE_KEY,16,,,4,,,,,,12,UPPER_CASE_WITH_UNDERSCORES,"['gcp', 'compute', 'key']"
GcpComputeExampleDagsSystemTest,8,,2,,,,,,,6,CapitalizedWords,"['gcp', 'compute', 'example', 'dags', 'system', 'test']"
test_run_example_dag_compute,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'dag', 'compute']"
GcpComputeIgmExampleDagsSystemTest,8,,2,,,,,,,6,CapitalizedWords,"['gcp', 'compute', 'igm', 'example', 'dags', 'system', 'test']"
delete_instance_group_and_template,8,2,,,,,,,,6,lower_case_with_underscores,"['delete', 'instance', 'group', 'and', 'template']"
create_instance_group_and_template,6,2,,,,,,,,4,lower_case_with_underscores,"['create', 'instance', 'group', 'and', 'template']"
test_run_example_dag_compute_igm,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'run', 'example', 'dag', 'compute', 'igm']"
gcp_container_operator,2,,,2,,,,,,,lower_case_with_underscores,"['gcp', 'container', 'operator']"
PROJECT_LOCATION,22,,,,,,,,,22,UPPER_CASE_WITH_UNDERSCORES,"['project', 'location']"
PROJECT_TASK_ID,20,,,,,,,,,20,UPPER_CASE_WITH_UNDERSCORES,"['project', 'task', 'id']"
PROJECT_BODY,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['project', 'body']"
PROJECT_BODY_CREATE,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['project', 'body', 'create']"
TASK_NAME,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES,"['task', 'name']"
NAMESPACE,4,,,,,,,,,4,UPPERCASE,"['namespac', 'e']"
IMAGE,4,,,,,,,,,4,UPPERCASE,"['imag', 'e']"
GCLOUD_COMMAND,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES,"['gcloud', 'command']"
KUBE_ENV_VAR,14,,,,,,,,,14,UPPER_CASE_WITH_UNDERSCORES,"['kube', 'env', 'var']"
GAC_ENV_VAR,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES,"['gac', 'env', 'var']"
FILE_NAME,24,,,,,,,,,24,UPPER_CASE_WITH_UNDERSCORES,"['file', 'name']"
GoogleCloudPlatformContainerOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['google', 'cloud', 'platform', 'container', 'operator', 'test']"
test_create_execute_error_body,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'execute', 'error', 'body']"
test_create_execute_error_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'execute', 'error', 'project', 'id']"
test_create_execute_error_location,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'create', 'execute', 'error', 'location']"
test_delete_execute_error_project_id,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'execute', 'error', 'project', 'id']"
test_delete_execute_error_cluster_name,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'execute', 'error', 'cluster', 'name']"
test_delete_execute_error_location,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'delete', 'execute', 'error', 'location']"
GKEPodOperatorTest,2,,2,,,,,,,,CapitalizedWords,"['gke', 'pod', 'operator', 'test']"
gke_op,26,,,,,,,,,26,lower_case_with_underscores,"['gke', 'op']"
test_template_fields,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'template', 'fields']"
test_execute_conn_id_none,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'conn', 'id', 'none']"
proc_mock,28,,,,,6,,,,22,lower_case_with_underscores,"['proc', 'mock']"
file_mock,20,,,,,8,,,,12,lower_case_with_underscores,"['file', 'mock']"
exec_mock,6,,,,,6,,,,,lower_case_with_underscores,"['exec', 'mock']"
test_execute_conn_id_path,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'conn', 'id', 'path']"
get_con_mock,10,,,,,5,,,,5,lower_case_with_underscores,"['get', 'con', 'mock']"
FILE_PATH,12,,,,,,,,,12,UPPER_CASE_WITH_UNDERSCORES,"['file', 'path']"
KEYFILE_DICT,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES,"['keyfile', 'dict']"
test_execute_conn_id_dict,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'conn', 'id', 'dict']"
test_set_env_from_extras_none,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'env', 'from', 'extras', 'none']"
test_set_env_from_extras_dict,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'env', 'from', 'extras', 'dict']"
