name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
test_wc_with_last_modified_time_with_all_true_cond,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'wc', 'with', 'last', 'modified', 'time', 'with', 'all', 'true', 'cond']"
test_wc_with_last_modified_time_with_one_true_cond,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'wc', 'with', 'last', 'modified', 'time', 'with', 'one', 'true', 'cond']"
test_wc_with_no_last_modified_time,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'wc', 'with', 'no', 'last', 'modified', 'time']"
test_no_prefix_with_last_modified_time_with_true_cond,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'no', 'prefix', 'with', 'last', 'modified', 'time', 'with', 'true', 'cond']"
test_execute_no_prefix_with_no_last_modified_time,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'no', 'prefix', 'with', 'no', 'last', 'modified', 'time']"
test_no_prefix_with_last_modified_time_with_false_cond,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'no', 'prefix', 'with', 'last', 'modified', 'time', 'with', 'false', 'cond']"
gcs_to_s3,1,,,1,,,,,,,lower_case_with_underscores,"['gcs', 'to', 's3']"
mock_s3,50,,,9,,,,,,41,lower_case_with_underscores,"['mock', 's3']"
GCS_BUCKET,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES,"['gcs', 'bucket']"
S3_BUCKET,10,,,,,,,,,10,UPPER_CASE_WITH_UNDERSCORES,"['s3', 'bucket']"
GoogleCloudStorageToS3OperatorTest,1,,1,,,,,,,,CapitalizedWords,"['google', 'cloud', 'storage', 'to', 's3', 'operator', 'test']"
mock_hook2,2,,,,,1,,,,1,lower_case_with_underscores,"['mock', 'hook2']"
put_object,19,,,,,,,,,19,lower_case_with_underscores,"['put', 'object']"
Body,19,,,,,,19,,,,CapitalizedWords,['body']
hipchat_operator,1,,,1,,,,,,,lower_case_with_underscores,"['hipchat', 'operator']"
HipChatOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['hip', 'chat', 'operator', 'test']"
request_mock,7,,,,,3,,,,4,lower_case_with_underscores,"['request', 'mock']"
test_execute_error_response,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'error', 'response']"
hive_to_dynamodb,3,,,1,,,,,,2,lower_case_with_underscores,"['hive', 'to', 'dynamodb']"
HiveToDynamoDBTransferOperatorTest,1,,1,,,,,,,,CapitalizedWords,"['hive', 'to', 'dynamo', 'db', 'transfer', 'operator', 'test']"
process_data,2,1,,,,,,,,1,lower_case_with_underscores,"['process', 'data']"
test_get_records_with_schema,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'get', 'records', 'with', 'schema']"
get_results_mock,2,,,,,2,,,,,lower_case_with_underscores,"['get', 'results', 'mock']"
test_pre_process_records_with_schema,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'pre', 'process', 'records', 'with', 'schema']"
imap_attachment_to_s3_operator,1,,,1,,,,,,,lower_case_with_underscores,"['imap', 'attachment', 'to', 's3', 'operator']"
TestImapAttachmentToS3Operator,1,,1,,,,,,,,CapitalizedWords,"['test', 'imap', 'attachment', 'to', 's3', 'operator']"
mock_imap_hook,26,,,,,5,,,,21,lower_case_with_underscores,"['mock', 'imap', 'hook']"
mock_s3_hook,5,,,,,2,,,,3,lower_case_with_underscores,"['mock', 's3', 'hook']"
jenkins_job_trigger_operator,1,,,1,,,,,,,lower_case_with_underscores,"['jenkins', 'job', 'trigger', 'operator']"
